time(ms),enconder(steps),inputSignal(8bits)
39040,-3059,22
39120,-3059,21
39200,-3059,20
39280,-3059,19
39360,-3059,18
39440,-3059,17
39520,-3059,16
39600,-3059,15
39680,-3059,14
39760,-3059,13
39840,-3059,12
39920,-3059,11
40000,-3059,10
40080,-3059,9
40160,-3059,8
40240,-3059,7
40320,-3059,6
40400,-3059,5
40480,-3059,4
40560,-3059,3
40640,-3059,2
40720,-3059,1
40800,-3059,0
40880,-3059,-1
40960,-3059,-2
41040,-3059,-3
41120,-3059,-4
41200,-3059,-5
41280,-3059,-6
41360,-3059,-7
41440,-3059,-8
41520,-3059,-9
41600,-3059,-10
41680,-3059,-11
41760,-3059,-12
41840,-3059,-13
41920,-3059,-14
42000,-3059,-15
42080,-3059,-16
42160,-3059,-17
42240,-3059,-18
42320,-3059,-19
42400,-3059,-20
42480,-3059,-21
42560,-3059,-22
42640,-3059,-23
42720,-3059,-24
42800,-3059,-25
42880,-3059,-26
42960,-3059,-27
43040,-3059,-28
43120,-3059,-29
43200,-3059,-30
43280,-3059,-31
43360,-3059,-32
43440,-3059,-33
43520,-3059,-34
43600,-3059,-35
43680,-3059,-36
43760,-3059,-37
43840,-3059,-38
43920,-3059,-39
44000,-3059,-40
44080,-3059,-41
44160,-3059,-42
44240,-3059,-43
44320,-3059,-44
44400,-3059,-45
44480,-3059,-46
44560,-3059,-47
44640,-3059,-48
44720,-3059,-49
44800,-3058,-50
44880,-3058,-51
44960,-3058,-52
45040,-3058,-53
45120,-3058,-54
45200,-3058,-55
45280,-3058,-56
45360,-3058,-57
45440,-3058,-58
45520,-3058,-59
45600,-3058,-60
45680,-3058,-61
45760,-3058,-62
45840,-3058,-63
45920,-3058,-64
46000,-3058,-65
46080,-3058,-66
46160,-3058,-67
46240,-3058,-68
46320,-3058,-69
46400,-3038,-70
46480,-3038,-71
46560,-3038,-72
46640,-3038,-73
46720,-3038,-74
46800,-3038,-75
46880,-3038,-76
46960,-3038,-77
47040,-3038,-78
47120,-3038,-79
47200,-3038,-80
47280,-3038,-81
47360,-3038,-82
47440,-3038,-83
47520,-3038,-84
47600,-3038,-85
47680,-3038,-86
47760,-3038,-87
47840,-3038,-88
47920,-3038,-89
48000,-3038,-90
48080,-3038,-91
48160,-3038,-92
48240,-3038,-93
48320,-3038,-94
48400,-3038,-95
48480,-3038,-96
48560,-3038,-97
48640,-3038,-98
48720,-3038,-99
48800,-3038,-100
48880,-3038,-101
48960,-3038,-102
49040,-3038,-103
49120,-3038,-104
49200,-3038,-105
49280,-3038,-106
49360,-3038,-107
49440,-3038,-108
49520,-3038,-109
49600,-3038,-110
49680,-3038,-111
49760,-3038,-112
49840,-3038,-113
49920,-3038,-114
50000,-3038,-115
50080,-3038,-116
50160,-3038,-117
50240,-3038,-118
50320,-3038,-119
50400,-3038,-120
50480,-3038,-121
50560,-3038,-122
50640,-3038,-123
50720,-3038,-124
50800,-3038,-125
50880,-3038,-126
50960,-3038,-127
51040,-3038,-128
51120,-3038,-129
51200,-3038,-130
51280,-3038,-131
51360,-3038,-132
51440,-3038,-133
51520,-3038,-134
51600,-3038,-135
51680,-3038,-136
51760,-3038,-137
51840,-3038,-138
51920,-3038,-139
52000,-3038,-140
52080,-3038,-141
52160,-3038,-142
52240,-3038,-143
52320,-3038,-144
52400,-3038,-145
52480,-3038,-146
52560,-3038,-147
52640,-3038,-148
52720,-3038,-149
52800,-3038,-150
52880,-3038,-151
52960,-3038,-152
53040,-3038,-153
53120,-3038,-154
53200,-3038,-155
53280,-3038,-156
53360,-3038,-157
53440,-3038,-158
53520,-3038,-159
53600,-3038,-160
53680,-3038,-161
53760,-3038,-162
53840,-3038,-163
53920,-3038,-164
54000,-3038,-165
54080,-3038,-166
54160,-3038,-167
54240,-3038,-168
54320,-3038,-169
54400,-3038,-170
54480,-3038,-171
54560,-3038,-172
54640,-3038,-173
54720,-3038,-174
54800,-3038,-175
54880,-3038,-176
54960,-3038,-177
55040,-3038,-178
55120,-3038,-179
55200,-3038,-180
55280,-3038,-181
55360,-3038,-182
55440,-3038,-183
55520,-3038,-184
55600,-3038,-185
55680,-3038,-186
55760,-3038,-187
55840,-3038,-188
55920,-3038,-189
56000,-3038,-190
56080,-3038,-191
56160,-3038,-192
56240,-3038,-193
56320,-3038,-194
56400,-3038,-195
56480,-3091,-196
56560,-3091,-197
56640,-3091,-198
56720,-3091,-199
56800,-3091,-200
56880,-3091,-201
56960,-3091,-202
57040,-3091,-203
57120,-3091,-204
57200,-3091,-205
57280,-3091,-206
57360,-3091,-207
57440,-3091,-208
57520,-3091,-209
57600,-3091,-210
57680,-3091,-211
57760,-3091,-212
57840,-3091,-213
57920,-3091,-214
58000,-3091,-215
58080,-3091,-216
58160,-3091,-217
58240,-3091,-218
58320,-3091,-219
58400,-3091,-220
58480,-3091,-221
58560,-3091,-222
58640,-3091,-223
58720,-3091,-224
58800,-3091,-225
58880,-3091,-226
58960,-3091,-227
59040,-3091,-228
59120,-3091,-229
59200,-3091,-230
59280,-3091,-231
59360,-3091,-232
59440,-3091,-233
59520,-3091,-234
59600,-3091,-235
59680,-3091,-236
59760,-3091,-237
59840,-3091,-238
59920,-3091,-239
60000,-3091,-240
60080,-3091,-241
60160,-3091,-242
60240,-3091,-243
60320,-3091,-244
60400,-3091,-245
60480,-3091,-246
60560,-3091,-247
60640,-3091,-248
60720,-3091,-249
60800,-3091,-250
60880,-3091,-251
60960,-3091,-252
61040,-3091,-253
61120,-3091,-254
61200,-3091,-255
61280,-3091,-254
61360,-3091,-253
61440,-3091,-252
61520,-3091,-251
61600,-3091,-250
61680,-3091,-249
61760,-3091,-248
61840,-3091,-247
61920,-3091,-246
62000,-3091,-245
62080,-3091,-244
62160,-3091,-243
62240,-3091,-242
62320,-3091,-241
62400,-3091,-240
62480,-3091,-239
62560,-3091,-238
62640,-3091,-237
62720,-3091,-236
62800,-3091,-235
62880,-3091,-234
62960,-3091,-233
63040,-3091,-232
63120,-3091,-231
63200,-3091,-230
63280,-3091,-229
63360,-3091,-228
63440,-3091,-227
63520,-3091,-226
63600,-3091,-225
63680,-3091,-224
63760,-3091,-223
63840,-3091,-222
63920,-3091,-221
64000,-3091,-220
64080,-3091,-219
64160,-3091,-218
64240,-3091,-217
64320,-3091,-216
64400,-3091,-215
64480,-3091,-214
64560,-3091,-213
64640,-3091,-212
64720,-3091,-211
64800,-3091,-210
64880,-3091,-209
64960,-3091,-208
65040,-3091,-207
65120,-3091,-206
65200,-3091,-205
65280,-3091,-204
65360,-3091,-203
65440,-3091,-202
65520,-3091,-201
65600,-3091,-200
65680,-3091,-199
65760,-3091,-198
65840,-3091,-197
65920,-3091,-196
66000,-3091,-195
66080,-3091,-194
66160,-3091,-193
66240,-3091,-192
66320,-3091,-191
66400,-3091,-190
66480,-3091,-189
66560,-3091,-188
66640,-3091,-187
66720,-3091,-186
66800,-3091,-185
66880,-3091,-184
66960,-3091,-183
67040,-3091,-182
67120,-3091,-181
67200,-3091,-180
67280,-3091,-179
67360,-3091,-178
67440,-3091,-177
67520,-3091,-176
67600,-3091,-175
67680,-3091,-174
67760,-3091,-173
67840,-3091,-172
67920,-3091,-171
68000,-3091,-170
68080,-3091,-169
68160,-3091,-168
68240,-3091,-167
68320,-3091,-166
68400,-3091,-165
68480,-3091,-164
68560,-3091,-163
68640,-3091,-162
68720,-3091,-161
68800,-3091,-160
68880,-3091,-159
68960,-3091,-158
69040,-3091,-157
69120,-3091,-156
69200,-3091,-155
69280,-3091,-154
69360,-3091,-153
69440,-3091,-152
69520,-3091,-151
69600,-3091,-150
69680,-3091,-149
69760,-3091,-148
69840,-3091,-147
69920,-3091,-146
70000,-3091,-145
70080,-3091,-144
70160,-3091,-143
70240,-3091,-142
70320,-3091,-141
70400,-3091,-140
70480,-3091,-139
70560,-3091,-138
70640,-3091,-137
70720,-3091,-136
70800,-3091,-135
70880,-3091,-134
70960,-3091,-133
71040,-3091,-132
71120,-3091,-131
71200,-3091,-130
71280,-3091,-129
71360,-3091,-128
71440,-3091,-127
71520,-3091,-126
71600,-3091,-125
71680,-3091,-124
71760,-3091,-123
71840,-3091,-122
71920,-3091,-121
72000,-3091,-120
72080,-3091,-119
72160,-3091,-118
72240,-3091,-117
72320,-3091,-116
72400,-3091,-115
72480,-3091,-114
72560,-3091,-113
72640,-3091,-112
72720,-3091,-111
72800,-3091,-110
72880,-3091,-109
72960,-3091,-108
73040,-3091,-107
73120,-3091,-106
73200,-3091,-105
73280,-3091,-104
73360,-3091,-103
73440,-3091,-102
73520,-3091,-101
73600,-3091,-100
73680,-3091,-99
73760,-3091,-98
73840,-3091,-97
73920,-3091,-96
74000,-3091,-95
74080,-3091,-94
74160,-3091,-93
74240,-3091,-92
74320,-3091,-91
74400,-3091,-90
74480,-3091,-89
74560,-3091,-88
74640,-3091,-87
74720,-3091,-86
74800,-3091,-85
74880,-3091,-84
74960,-3091,-83
75040,-3091,-82
75120,-3091,-81
75200,-3091,-80
75280,-3091,-79
75360,-3091,-78
75440,-3091,-77
75520,-3091,-76
75600,-3091,-75
75680,-3091,-74
75760,-3091,-73
75840,-3091,-72
75920,-3091,-71
76000,-3091,-70
76080,-3091,-69
76160,-3091,-68
76240,-3091,-67
76320,-3091,-66
76400,-3091,-65
76480,-3091,-64
76560,-3091,-63
76640,-3091,-62
76720,-3091,-61
76800,-3091,-60
76880,-3091,-59
76960,-3091,-58
77040,-3091,-57
77120,-3091,-56
77200,-3091,-55
77280,-3091,-54
77360,-3091,-53
77440,-3091,-52
77520,-3091,-51
77600,-3091,-50
77680,-3091,-49
77760,-3091,-48
77840,-3091,-47
77920,-3091,-46
78000,-3091,-45
78080,-3091,-44
78160,-3091,-43
78240,-3091,-42
78320,-3091,-41
78400,-3091,-40
78480,-3091,-39
78560,-3091,-38
78640,-3091,-37
78720,-3091,-36
78800,-3091,-35
78880,-3091,-34
78960,-3091,-33
79040,-3091,-32
79120,-3091,-31
79200,-3091,-30
79280,-3091,-29
79360,-3091,-28
79440,-3091,-27
79520,-3091,-26
79600,-3091,-25
79680,-3091,-24
79760,-3091,-23
79840,-3091,-22
79920,-3091,-21
80000,-3091,-20
80080,-3091,-19
80160,-3091,-18
80240,-3091,-17
80320,-3091,-16
80400,-3091,-15
80480,-3091,-14
80560,-3091,-13
80640,-3091,-12
80720,-3091,-11
80800,-3091,-10
80880,-3091,-9
80960,-3091,-8
81040,-3091,-7
81120,-3091,-6
81200,-3091,-5
81280,-3091,-4
81360,-3091,-3
81440,-3091,-2
81520,-3091,-1
81600,-3091,0
81680,-3091,1
81760,-3091,2
81840,-3091,3
81920,-3091,4
82000,-3091,5
82080,-3091,6
82160,-3091,7
82240,-3091,8
82320,-3091,9
82400,-3091,10
82480,-3091,11
82560,-3091,12
82640,-3091,13
82720,-3091,14
82800,-3091,15
82880,-3091,16
82960,-3091,17
83040,-3091,18
83120,-3091,19
83200,-3091,20
83280,-3091,21
83360,-3091,22
83440,-3091,23
83520,-3091,24
83600,-3091,25
83680,-3091,26
83760,-3091,27
83840,-3091,28
83920,-3091,29
84000,-3091,30
84080,-3091,31
84160,-3091,32
84240,-3091,33
84320,-3091,34
84400,-3091,35
84480,-3091,36
84560,-3091,37
84640,-3091,38
84720,-3091,39
84800,-3091,40
84880,-3091,41
84960,-3091,42
85040,-3091,43
85120,-3091,44
85200,-3091,45
85280,-3091,46
85360,-3092,47
85440,-3092,48
85520,-3092,49
85600,-3092,50
85680,-3092,51
85760,-3092,52
85840,-3092,53
85920,-3092,54
86000,-3092,55
86080,-3092,56
86160,-3092,57
86240,-3092,58
86320,-3092,59
86400,-3092,60
86480,-3092,61
86560,-3092,62
86640,-3092,63
86720,-3092,64
86800,-3092,65
86880,-3092,66
86960,-3092,67
87040,-3092,68
87120,-3092,69
87200,-3092,70
87280,-3092,71
87360,-3092,72
87440,-3092,73
87520,-3092,74
87600,-3092,75
87680,-3092,76
87760,-3092,77
87840,-3092,78
87920,-3092,79
88000,-3092,80
88080,-3092,81
88160,-3092,82
88240,-3092,83
88320,-3092,84
88400,-3092,85
88480,-3092,86
88560,-3092,87
88640,-3092,88
88720,-3092,89
88800,-3092,90
88880,-3092,91
88960,-3092,92
89040,-3092,93
89120,-3092,94
89200,-3092,95
89280,-3092,96
89360,-3092,97
89440,-3092,98
89520,-3092,99
89600,-3092,100
89680,-3092,101
89760,-3092,102
89840,-3092,103
89920,-3092,104
90000,-3092,105
90080,-3092,106
90160,-3092,107
90240,-3092,108
90320,-3092,109
90400,-3092,110
90480,-3092,111
90560,-3092,112
90640,-3092,113
90720,-3092,114
90800,-3092,115
90880,-3092,116
90960,-3092,117
91040,-3092,118
91120,-3092,119
91200,-3092,120
91280,-3092,121
91360,-3092,122
91440,-3092,123
91520,-3092,124
91600,-3092,125
91680,-3092,126
91760,-3092,127
91840,-3092,128
91920,-3092,129
92000,-3092,130
92080,-3092,131
92160,-3092,132
92240,-3092,133
92320,-3092,134
92400,-3092,135
92480,-3092,136
92560,-3092,137
92640,-3092,138
92720,-3092,139
92800,-3092,140
92880,-3092,141
92960,-3092,142
93040,-3092,143
93120,-3092,144
93200,-3092,145
93280,-3092,146
93360,-3092,147
93440,-3092,148
93520,-3092,149
93600,-3092,150
93680,-3092,151
93760,-3092,152
93840,-3092,153
93920,-3092,154
94000,-3092,155
94080,-3092,156
94160,-3092,157
94240,-3092,158
94320,-3092,159
94400,-3092,160
94480,-3092,161
94560,-3092,162
94640,-3092,163
94720,-3092,164
94800,-3092,165
94880,-3092,166
94960,-3092,167
95040,-3092,168
95120,-3092,169
95200,-3092,170
95280,-3092,171
95360,-3092,172
95440,-3092,173
95520,-3092,174
95600,-3092,175
95680,-3092,176
95760,-3092,177
95840,-3092,178
95920,-3092,179
96000,-3092,180
96080,-3092,181
96160,-3092,182
96240,-3092,183
96320,-3092,184
96400,-3092,185
96480,-3092,186
96560,-3092,187
96640,-3092,188
96720,-3092,189
96800,-3092,190
96880,-3092,191
96960,-3092,192
97040,-3092,193
97120,-3092,194
97200,-3092,195
97280,-3092,196
97360,-3092,197
97440,-3092,198
97520,-3092,199
97600,-3092,200
97680,-3092,201
97760,-3092,202
97840,-3092,203
97920,-3092,204
98000,-3092,205
98080,-3092,206
98160,-3092,207
98240,-3092,208
98320,-3092,209
98400,-3092,210
98480,-3092,211
98560,-3092,212
98640,-3092,213
98720,-3092,214
98800,-3092,215
98880,-3092,216
98960,-3092,217
99040,-3092,218
99120,-3092,219
99200,-3092,220
99280,-3092,221
99360,-3092,222
99440,-3092,223
99520,-3092,224
99600,-3092,225
99680,-3092,226
99760,-3092,227
99840,-3092,228
99920,-3092,229
100000,-3092,230
100080,-3092,231
100160,-3092,232
100240,-3092,233
100320,-3092,234
100400,-3092,235
100480,-3093,236
100560,-3093,237
100640,-3093,238
100720,-3093,239
100800,-3123,240
100880,-3156,241
100960,-3191,242
101040,-3227,243
101120,-3265,244
101200,-3303,245
101280,-3342,246
101360,-3381,247
101440,-3421,248
101520,-3461,249
101600,-3502,250
101680,-3543,251
101760,-3586,252
101840,-3629,253
101920,-3673,254
102000,-3717,255
102080,-3761,254
102160,-3806,253
102240,-3849,252
102320,-3892,251
102400,-3936,250
102480,-3979,249
102560,-4021,248
102640,-4062,247
102720,-4103,246
102800,-4144,245
102880,-4185,244
102960,-4225,243
103040,-4264,242
103120,-4302,241
103200,-4340,240
103280,-4378,239
103360,-4414,238
103440,-4451,237
103520,-4486,236
103600,-4522,235
103680,-4557,234
103760,-4592,233
103840,-4627,232
103920,-4660,231
104000,-4694,230
104080,-4728,229
104160,-4761,228
104240,-4793,227
104320,-4825,226
104400,-4857,225
104480,-4888,224
104560,-4918,223
104640,-4948,222
104720,-4975,221
104800,-4999,220
104880,-5021,219
104960,-5045,218
105040,-5069,217
105120,-5092,216
105200,-5116,215
105280,-5139,214
105360,-5163,213
105440,-5185,212
105520,-5208,211
105600,-5230,210
105680,-5253,209
105760,-5275,208
105840,-5297,207
105920,-5319,206
106000,-5341,205
106080,-5363,204
106160,-5385,203
106240,-5405,202
106320,-5426,201
106400,-5446,200
106480,-5466,199
106560,-5485,198
106640,-5504,197
106720,-5522,196
106800,-5541,195
106880,-5559,194
106960,-5577,193
107040,-5594,192
107120,-5612,191
107200,-5628,190
107280,-5644,189
107360,-5658,188
107440,-5673,187
107520,-5688,186
107600,-5702,185
107680,-5715,184
107760,-5729,183
107840,-5743,182
107920,-5756,181
108000,-5770,180
108080,-5783,179
108160,-5794,178
108240,-5806,177
108320,-5818,176
108400,-5828,175
108480,-5840,174
108560,-5851,173
108640,-5860,172
108720,-5870,171
108800,-5880,170
108880,-5884,169
108960,-5891,168
109040,-5901,167
109120,-5909,166
109200,-5915,165
109280,-5916,164
109360,-5916,163
109440,-5916,162
109520,-5916,161
109600,-5916,160
109680,-5916,159
109760,-5916,158
109840,-5916,157
109920,-5916,156
110000,-5916,155
110080,-5916,154
110160,-5916,153
110240,-5916,152
110320,-5916,151
110400,-5916,150
110480,-5916,149
110560,-5916,148
110640,-5916,147
110720,-5916,146
110800,-5916,145
110880,-5916,144
110960,-5916,143
111040,-5916,142
111120,-5916,141
111200,-5916,140
111280,-5916,139
111360,-5916,138
111440,-5916,137
111520,-5916,136
111600,-5916,135
111680,-5916,134
111760,-5916,133
111840,-5916,132
111920,-5916,131
112000,-5916,130
112080,-5916,129
112160,-5916,128
112240,-5916,127
112320,-5916,126
112400,-5916,125
112480,-5916,124
112560,-5916,123
112640,-5916,122
112720,-5916,121
112800,-5916,120
112880,-5916,119
112960,-5916,118
113040,-5916,117
113120,-5916,116
113200,-5916,115
113280,-5916,114
113360,-5916,113
113440,-5916,112
113520,-5916,111
113600,-5916,110
113680,-5916,109
113760,-5916,108
113840,-5916,107
113920,-5916,106
114000,-5916,105
114080,-5916,104
114160,-5916,103
114240,-5916,102
114320,-5916,101
114400,-5916,100
114480,-5916,99
114560,-5916,98
114640,-5916,97
114720,-5916,96
114800,-5916,95
114880,-5916,94
114960,-5916,93
115040,-5916,92
115120,-5916,91
115200,-5916,90
115280,-5916,89
115360,-5916,88
115440,-5916,87
115520,-5916,86
115600,-5916,85
115680,-5916,84
115760,-5916,83
115840,-5916,82
115920,-5916,81
116000,-5916,80
116080,-5916,79
116160,-5916,78
116240,-5916,77
116320,-5916,76
116400,-5916,75
116480,-5916,74
116560,-5916,73
116640,-5916,72
116720,-5916,71
116800,-5916,70
116880,-5916,69
116960,-5916,68
117040,-5916,67
117120,-5916,66
117200,-5916,65
117280,-5916,64
117360,-5916,63
117440,-5916,62
117520,-5916,61
117600,-5916,60
117680,-5916,59
117760,-5916,58
117840,-5916,57
117920,-5916,56
118000,-5916,55
118080,-5916,54
118160,-5916,53
118240,-5916,52
118320,-5916,51
118400,-5916,50
118480,-5916,49
118560,-5916,48
118640,-5916,47
118720,-5916,46
118800,-5916,45
118880,-5916,44
118960,-5916,43
119040,-5916,42
119120,-5916,41
119200,-5916,40
119280,-5916,39
119360,-5916,38
119440,-5916,37
119520,-5916,36
119600,-5916,35
119680,-5916,34
119760,-5916,33
119840,-5916,32
119920,-5916,31
120000,-5916,30
120080,-5916,29
120160,-5916,28
120240,-5916,27
120320,-5916,26
120400,-5916,25
120480,-5916,24
120560,-5916,23
120640,-5916,22
120720,-5916,21
120800,-5916,20
120880,-5916,19
120960,-5916,18
121040,-5916,17
121120,-5916,16
121200,-5916,15
121280,-5916,14
121360,-5916,13
121440,-5916,12
121520,-5916,11
121600,-5916,10
121680,-5916,9
121760,-5916,8
121840,-5916,7
121920,-5916,6
122000,-5916,5
122080,-5916,4
122160,-5916,3
122240,-5916,2
122320,-5916,1
122400,-5916,0
122480,-5916,-1
122560,-5916,-2
122640,-5916,-3
122720,-5916,-4
122800,-5916,-5
122880,-5916,-6
122960,-5916,-7
123040,-5916,-8
