time(ms),enconder(steps),inputSignal(8bits)
14100,2741,215
14200,2799,215
14300,2858,215
14400,2918,215
14500,2977,215
14600,3036,215
14700,3095,215
14800,3155,215
14900,3213,215
15000,3272,215
15100,3332,215
15200,3391,215
15300,3451,215
15400,3511,215
15500,3570,215
15600,3630,215
15700,3690,0
15800,3703,0
15900,3703,0
16000,3703,0
16100,3703,0
16200,3703,0
16300,3703,0
16400,3703,0
16500,3703,0
16600,3703,0
16700,3703,0
16800,3703,0
16900,3703,0
17000,3703,0
17100,3703,0
17200,3703,0
17300,3703,0
17400,3703,225
17500,3742,225
17600,3802,225
17700,3865,225
17800,3928,225
17900,3992,225
18000,4056,225
18100,4119,225
18200,4184,225
18300,4248,225
18400,4311,225
18500,4375,225
18600,4440,225
18700,4503,225
18800,4568,225
18900,4632,225
19000,4695,0
19100,4711,0
19200,4711,0
19300,4711,0
19400,4711,0
19500,4711,0
19600,4711,0
19700,4711,0
19800,4711,0
19900,4711,0
20000,4711,0
20100,4711,0
20200,4711,0
20300,4711,0
20400,4711,0
20500,4711,235
20600,4756,235
20700,4821,235
20800,4889,235
20900,4958,235
21000,5025,235
21100,5094,235
21200,5162,235
21300,5230,235
21400,5299,235
21500,5368,235
21600,5436,235
21700,5504,235
21800,5573,235
21900,5641,0
22000,5659,0
22100,5659,0
22200,5659,0
22300,5659,0
22400,5659,0
22500,5659,0
22600,5659,0
22700,5659,0
22800,5659,0
22900,5659,0
23000,5659,0
23100,5659,0
23200,5659,245
23300,5699,245
23400,5769,245
23500,5843,245
23600,5916,245
23700,5990,245
23800,6064,245
23900,6137,245
24000,6211,245
24100,6286,245
24200,6359,245
24300,6433,245
24400,6507,0
24500,6526,0
24600,6526,0
24700,6526,0
24800,6526,0
24900,6526,0
25000,6526,0
25100,6526,0
25200,6526,0
25300,6526,0
25400,6526,0
25500,6526,255
25600,6577,255
25700,6655,255
25800,6736,255
25900,6817,255
26000,6899,255
26100,6981,255
26200,7062,255
26300,7144,255
26400,7227,255
26500,7308,0
26600,7331,0
26700,7331,0
26800,7331,0
26900,7331,0
27000,7331,0
27100,7331,0
27200,7331,0
27300,7331,0
27400,7331,0
27500,7331,0
27600,7331,0
27700,7331,0
27800,7331,0
27900,7331,0
28000,7331,0
28100,7331,0
28200,7331,0
28300,7331,0
28400,7331,0
28500,7331,0
28600,7331,0
28700,7331,0
28800,7331,0
28900,7331,0
29000,7331,185
29100,7357,185
29200,7397,185
29300,7439,185
29400,7482,185
29500,7526,185
29600,7570,185
29700,7614,185
29800,7658,185
29900,7702,185
30000,7746,185
30100,7790,185
30200,7835,185
30300,7880,185
30400,7925,185
30500,7970,185
30600,8014,185
30700,8060,185
30800,8105,185
30900,8151,185
31000,8196,185
31100,8242,185
31200,8287,185
31300,8333,185
31400,8379,0
31500,8387,0
31600,8387,0
31700,8387,0
31800,8387,0
31900,8387,0
32000,8387,0
32100,8387,0
32200,8387,0
32300,8387,0
32400,8387,0
32500,8387,0
32600,8387,0
32700,8387,0
32800,8387,0
32900,8387,0
33000,8387,0
33100,8387,0
33200,8387,0
33300,8387,0
33400,8387,0
33500,8387,0
33600,8387,0
33700,8387,195
33800,8418,195
33900,8464,195
34000,8515,195
34100,8564,195
34200,8615,195
34300,8666,195
34400,8715,195
34500,8766,195
34600,8817,195
34700,8867,195
34800,8918,195
34900,8968,195
35000,9018,195
35100,9069,195
35200,9119,195
35300,9169,195
35400,9220,195
35500,9271,195
35600,9321,195
35700,9372,195
35800,9422,195
35900,9473,0
36000,9484,0
36100,9484,0
36200,9484,0
36300,9484,0
36400,9484,0
36500,9484,0
36600,9484,0
36700,9484,0
36800,9484,0
36900,9484,0
37000,9484,0
37100,9484,0
37200,9484,0
37300,9484,0
37400,9484,0
37500,9484,0
37600,9484,0
37700,9484,0
37800,9484,0
37900,9484,0
38000,9484,205
38100,9514,205
38200,9564,205
38300,9617,205
38400,9672,205
38500,9728,205
38600,9783,205
38700,9838,205
38800,9894,205
38900,9949,205
39000,10004,205
39100,10059,205
39200,10115,205
39300,10170,205
39400,10226,205
39500,10282,205
39600,10337,205
39700,10392,205
39800,10448,205
39900,10503,205
40000,10560,0
40100,10572,0
40200,10572,0
40300,10572,0
40400,10572,0
40500,10572,0
40600,10572,0
40700,10572,0
40800,10572,0
40900,10572,0
41000,10572,0
41100,10572,0
41200,10572,0
41300,10572,0
41400,10572,0
41500,10572,0
41600,10572,0
41700,10572,0
41800,10572,0
41900,10572,215
42000,10610,215
42100,10667,215
42200,10726,215
42300,10786,215
42400,10846,215
42500,10906,215
42600,10966,215
42700,11026,215
42800,11086,215
42900,11146,215
43000,11206,215
43100,11266,215
43200,11326,215
43300,11387,215
43400,11447,215
43500,11507,215
43600,11568,215
43700,11628,0
43800,11642,0
43900,11642,0
44000,11642,0
44100,11642,0
44200,11642,0
44300,11642,0
44400,11642,0
44500,11642,0
44600,11642,0
44700,11642,0
44800,11642,0
44900,11642,0
45000,11642,0
45100,11642,0
45200,11642,0
45300,11642,0
45400,11642,225
45500,11682,225
45600,11744,225
45700,11808,225
45800,11873,225
45900,11938,225
46000,12003,225
46100,12068,225
46200,12134,225
46300,12199,225
46400,12264,225
46500,12330,225
46600,12394,225
46700,12459,225
46800,12524,225
46900,12588,225
47000,12653,0
47100,12669,0
47200,12669,0
47300,12669,0
47400,12669,0
47500,12669,0
47600,12669,0
47700,12669,0
47800,12669,0
47900,12669,0
48000,12669,0
48100,12669,0
48200,12669,0
48300,12669,0
48400,12669,0
48500,12669,235
48600,12706,235
48700,12772,235
48800,12842,235
48900,12911,235
49000,12982,235
49100,13052,235
49200,13122,235
49300,13193,235
49400,13263,235
49500,13333,235
49600,13404,235
49700,13474,235
49800,13544,235
49900,13614,0
50000,13632,0
50100,13632,0
50200,13632,0
50300,13632,0
50400,13632,0
50500,13632,0
50600,13632,0
50700,13632,0
50800,13632,0
50900,13632,0
51000,13632,0
51100,13632,0
51200,13632,245
51300,13680,245
51400,13753,245
51500,13827,245
51600,13903,245
51700,13980,245
51800,14055,245
51900,14132,245
52000,14209,245
52100,14284,245
52200,14361,245
52300,14438,245
52400,14513,0
52500,14534,0
52600,14534,0
52700,14534,0
52800,14534,0
52900,14534,0
53000,14534,0
53100,14534,0
53200,14534,0
53300,14534,0
53400,14534,0
53500,14534,255
53600,14587,255
53700,14666,255
53800,14749,255
53900,14830,255
54000,14914,255
54100,14996,255
54200,15079,255
54300,15162,255
54400,15244,255
54500,15328,0
54600,15354,0
54700,15354,0
54800,15354,0
54900,15354,0
55000,15354,0
55100,15354,0
55200,15354,0
55300,15354,0
55400,15354,0
55500,15354,0
55600,15354,0
55700,15354,0
55800,15354,0
55900,15354,0
56000,15354,0
56100,15354,0
56200,15354,0
56300,15354,0
56400,15354,0
56500,15354,0
56600,15354,0
56700,15354,0
56800,15354,0
56900,15354,0
57000,15354,185
57100,15378,185
57200,15419,185
57300,15463,185
57400,15507,185
57500,15553,185
57600,15598,185
57700,15644,185
57800,15690,185
57900,15736,185
58000,15782,185
58100,15828,185
58200,15874,185
58300,15920,185
58400,15967,185
58500,16013,185
58600,16060,185
58700,16107,185
58800,16153,185
58900,16200,185
59000,16247,185
59100,16294,185
59200,16341,185
59300,16389,185
59400,16435,0
59500,16446,0
59600,16446,0
59700,16446,0
59800,16446,0
59900,16446,0
60000,16446,0
60100,16446,0
60200,16446,0
60300,16446,0
60400,16446,0
60500,16446,0
60600,16446,0
60700,16446,0
60800,16446,0
60900,16446,0
61000,16446,0
61100,16446,0
61200,16446,0
61300,16446,0
61400,16446,0
61500,16446,0
61600,16446,0
61700,16446,195
61800,16456,195
61900,16498,195
62000,16549,195
62100,16600,195
62200,16651,195
62300,16703,195
62400,16755,195
62500,16807,195
62600,16859,195
62700,16911,195
62800,16963,195
62900,17015,195
63000,17068,195
63100,17120,195
63200,17172,195
63300,17224,195
63400,17277,195
63500,17329,195
63600,17382,195
63700,17434,195
63800,17486,195
63900,17539,0
64000,17551,0
64100,17551,0
64200,17551,0
64300,17551,0
64400,17551,0
64500,17551,0
64600,17551,0
64700,17551,0
64800,17551,0
64900,17551,0
65000,17551,0
65100,17551,0
65200,17551,0
65300,17551,0
65400,17551,0
65500,17551,0
65600,17551,0
65700,17551,0
65800,17551,0
65900,17551,0
66000,17551,205
66100,17579,205
66200,17630,205
66300,17685,205
66400,17741,205
66500,17798,205
66600,17855,205
66700,17911,205
66800,17968,205
66900,18026,205
67000,18082,205
67100,18139,205
67200,18196,205
67300,18253,205
67400,18310,205
67500,18367,205
67600,18422,205
67700,18478,205
67800,18534,205
67900,18590,205
68000,18646,0
68100,18660,0
68200,18660,0
68300,18660,0
68400,18660,0
68500,18660,0
68600,18660,0
68700,18660,0
68800,18660,0
68900,18660,0
69000,18660,0
69100,18660,0
69200,18660,0
69300,18660,0
69400,18660,0
69500,18660,0
69600,18660,0
69700,18660,0
69800,18660,0
69900,18660,215
70000,18691,215
70100,18747,215
70200,18806,215
70300,18866,215
70400,18927,215
70500,18988,215
70600,19049,215
70700,19110,215
70800,19171,215
70900,19233,215
71000,19293,215
71100,19354,215
71200,19414,215
71300,19475,215
71400,19536,215
71500,19597,215
71600,19658,215
71700,19719,0
71800,19734,0
71900,19734,0
72000,19734,0
72100,19734,0
72200,19734,0
72300,19734,0
72400,19734,0
72500,19734,0
72600,19734,0
72700,19734,0
72800,19734,0
72900,19734,0
73000,19734,0
73100,19734,0
73200,19734,0
73300,19734,0
73400,19734,225
73500,19774,225
73600,19834,225
73700,19898,225
73800,19962,225
73900,20027,225
74000,20092,225
74100,20158,225
74200,20222,225
74300,20288,225
74400,20353,225
74500,20418,225
74600,20484,225
74700,20550,225
74800,20615,225
74900,20681,225
75000,20747,0
75100,20763,0
75200,20763,0
75300,20763,0
75400,20763,0
75500,20763,0
75600,20763,0
75700,20763,0
75800,20763,0
75900,20763,0
76000,20763,0
76100,20763,0
76200,20763,0
76300,20763,0
76400,20763,0
76500,20763,235
76600,20808,235
76700,20876,235
76800,20945,235
76900,21015,235
77000,21085,235
77100,21154,235
77200,21224,235
77300,21293,235
77400,21362,235
77500,21432,235
77600,21503,235
77700,21572,235
77800,21642,235
77900,21712,0
78000,21729,0
78100,21729,0
78200,21729,0
78300,21729,0
78400,21729,0
78500,21729,0
78600,21729,0
78700,21729,0
78800,21729,0
78900,21729,0
79000,21729,0
79100,21729,0
79200,21729,245
79300,21778,245
79400,21851,245
79500,21926,245
79600,22002,245
79700,22079,245
79800,22155,245
79900,22231,245
80000,22308,245
80100,22384,245
80200,22462,245
80300,22538,245
80400,22615,0
80500,22638,0
80600,22638,0
80700,22638,0
80800,22638,0
80900,22638,0
81000,22638,0
81100,22638,0
81200,22638,0
81300,22638,0
81400,22638,0
81500,22638,255
81600,22693,255
81700,22772,255
81800,22855,255
81900,22939,255
82000,23023,255
82100,23106,255
82200,23190,255
82300,23274,255
82400,23358,255
82500,23442,0
82600,23468,0
82700,23468,0
82800,23468,0
82900,23468,0
83000,23468,0
83100,23468,0
83200,23468,0
83300,23468,0
83400,23468,0
83500,23468,0
83600,23468,0
83700,23468,0
83800,23468,0
83900,23468,0
84000,23468,0
84100,23468,0
84200,23468,0
84300,23468,0
84400,23468,0
84500,23468,0
84600,23468,0
84700,23468,0
84800,23468,0
84900,23468,0
85000,23468,185
85100,23498,185
85200,23540,185
85300,23584,185
85400,23630,185
85500,23676,185
85600,23722,185
85700,23768,185
85800,23815,185
85900,23861,185
86000,23909,185
86100,23955,185
86200,24000,185
86300,24046,185
86400,24092,185
86500,24138,185
86600,24184,185
86700,24231,185
86800,24277,185
86900,24324,185
87000,24369,185
87100,24416,185
87200,24463,185
87300,24509,185
87400,24556,0
87500,24564,0
87600,24564,0
87700,24564,0
87800,24564,0
87900,24564,0
88000,24564,0
88100,24564,0
88200,24564,0
88300,24564,0
88400,24564,0
88500,24564,0
88600,24564,0
88700,24564,0
88800,24564,0
88900,24564,0
89000,24564,0
89100,24564,0
89200,24564,0
89300,24564,0
89400,24564,0
89500,24564,0
89600,24564,0
89700,24564,195
89800,24582,195
89900,24625,195
90000,24674,195
90100,24725,195
90200,24775,195
90300,24826,195
90400,24878,195
90500,24929,195
90600,24980,195
90700,25032,195
90800,25083,195
90900,25135,195
91000,25187,195
91100,25239,195
91200,25292,195
91300,25344,195
91400,25395,195
91500,25448,195
91600,25500,195
91700,25552,195
91800,25604,195
91900,25656,0
92000,25669,0
92100,25669,0
92200,25669,0
92300,25669,0
92400,25669,0
92500,25669,0
92600,25669,0
92700,25669,0
92800,25669,0
92900,25669,0
93000,25669,0
93100,25669,0
93200,25669,0
93300,25669,0
93400,25669,0
93500,25669,0
93600,25669,0
93700,25669,0
93800,25669,0
93900,25669,0
94000,25669,205
94100,25671,205
94200,25713,205
94300,25766,205
94400,25821,205
94500,25877,205
94600,25933,205
94700,25990,205
94800,26047,205
94900,26103,205
95000,26160,205
95100,26217,205
95200,26274,205
95300,26331,205
95400,26388,205
95500,26443,205
95600,26499,205
95700,26555,205
95800,26611,205
95900,26668,205
96000,26725,0
96100,26738,0
96200,26738,0
96300,26738,0
96400,26738,0
96500,26738,0
96600,26738,0
96700,26738,0
96800,26738,0
96900,26738,0
97000,26738,0
97100,26738,0
97200,26738,0
97300,26738,0
97400,26738,0
97500,26738,0
97600,26738,0
97700,26738,0
97800,26738,0
97900,26738,215
98000,26776,215
98100,26832,215
98200,26892,215
98300,26952,215
98400,27013,215
98500,27074,215
98600,27135,215
98700,27195,215
98800,27257,215
98900,27318,215
99000,27379,215
99100,27441,215
99200,27502,215
99300,27563,215
99400,27624,215
99500,27684,215
99600,27745,215
99700,27806,0
99800,27820,0
99900,27820,0
100000,27820,0
100100,27820,0
100200,27820,0
100300,27820,0
100400,27820,0
100500,27820,0
100600,27820,0
100700,27820,0
100800,27820,0
100900,27820,0
101000,27820,0
101100,27820,0
101200,27820,0
101300,27820,0
101400,27820,225
101500,27865,225
101600,27926,225
101700,27991,225
101800,28057,225
101900,28122,225
102000,28188,225
102100,28254,225
102200,28319,225
102300,28384,225
102400,28449,225
102500,28515,225
102600,28581,225
102700,28646,225
102800,28712,225
102900,28778,225
103000,28843,0
103100,28860,0
103200,28860,0
103300,28860,0
103400,28860,0
103500,28860,0
103600,28860,0
103700,28860,0
103800,28860,0
103900,28883,0
104000,28892,0
104100,28892,0
104200,28892,0
104300,28892,0
104400,28892,0
104500,28892,235
104600,28935,235
104700,29001,235
104800,29070,235
104900,29140,235
105000,29210,235
105100,29280,235
105200,29351,235
105300,29422,235
105400,29492,235
105500,29563,235
105600,29633,235
105700,29704,235
105800,29775,235
105900,29846,0
106000,29866,0
106100,29866,0
106200,29866,0
106300,29866,0
106400,29866,0
106500,29866,0
106600,29866,0
106700,29866,0
106800,29866,0
106900,29866,0
107000,29866,0
107100,29866,0
107200,29866,245
107300,29916,245
107400,29990,245
107500,30066,245
107600,30143,245
107700,30220,245
107800,30297,245
107900,30374,245
108000,30450,245
108100,30528,245
108200,30605,245
108300,30682,245
108400,30759,0
108500,30782,0
108600,30782,0
108700,30782,0
108800,30782,0
108900,30782,0
109000,30782,0
109100,30782,0
109200,30782,0
109300,30782,0
109400,30782,0
109500,30782,255
109600,30835,255
109700,30913,255
109800,30994,255
109900,31076,255
110000,31157,255
110100,31240,255
110200,31323,255
110300,31405,255
110400,31488,255
110500,31571,0
110600,31596,0
110700,31596,0
110800,31596,0
110900,31596,0
111000,31596,0
111100,31596,0
111200,31596,0
111300,31596,0
111400,31596,0
111500,31596,0
111600,31596,0
111700,31596,0
111800,31596,0
111900,31596,0
112000,31596,0
112100,31596,0
112200,31596,0
112300,31596,0
112400,31596,0
112500,31596,0
112600,31596,0
112700,31596,0
112800,31596,0
112900,31596,0
113000,31596,185
113100,31606,185
113200,31643,185
113300,31685,185
113400,31727,185
113500,31769,185
113600,31812,185
113700,31855,185
113800,31897,185
113900,31940,185
114000,31983,185
114100,32027,185
114200,32072,185
114300,32116,185
114400,32161,185
114500,32206,185
114600,32252,185
114700,32297,185
114800,32342,185
114900,32388,185
115000,32433,185
115100,32478,185
115200,32524,185
115300,32570,185
115400,32616,0
115500,32624,0
115600,32624,0
115700,32624,0
115800,32624,0
115900,32624,0
116000,32624,0
116100,32624,0
116200,32624,0
116300,32624,0
116400,32624,0
116500,32624,0
116600,32624,0
116700,32624,0
116800,32624,0
116900,32624,0
117000,32624,0
117100,32624,0
117200,32624,0
117300,32624,0
117400,32624,0
117500,32624,0
117600,32624,0
117700,32624,195
117800,32655,195
117900,32702,195
118000,32753,195
118100,32804,195
118200,32854,195
118300,32906,195
118400,32957,195
118500,33008,195
118600,33060,195
118700,33111,195
118800,33163,195
118900,33215,195
119000,33266,195
119100,33319,195
119200,33371,195
119300,33423,195
119400,33475,195
119500,33527,195
119600,33580,195
119700,33632,195
119800,33684,195
119900,33737,0
120000,33747,0
120100,33747,0
120200,33747,0
120300,33747,0
120400,33747,0
120500,33747,0
120600,33747,0
120700,33747,0
120800,33747,0
120900,33747,0
121000,33747,0
121100,33747,0
121200,33747,0
121300,33747,0
121400,33747,0
121500,33747,0
121600,33747,0
121700,33747,0
121800,33747,0
121900,33747,0
122000,33747,205
122100,33783,205
122200,33835,205
122300,33890,205
122400,33946,205
122500,34002,205
122600,34058,205
122700,34115,205
122800,34172,205
122900,34229,205
123000,34286,205
123100,34343,205
123200,34400,205
123300,34457,205
123400,34513,205
123500,34571,205
123600,34628,205
123700,34684,205
123800,34741,205
123900,34799,205
124000,34856,0
124100,34869,0
124200,34869,0
124300,34869,0
124400,34869,0
124500,34869,0
124600,34869,0
124700,34869,0
124800,34869,0
124900,34869,0
125000,34869,0
125100,34869,0
125200,34869,0
125300,34869,0
125400,34869,0
125500,34869,0
125600,34869,0
125700,34869,0
125800,34869,0
125900,34869,215
126000,34906,215
126100,34962,215
126200,35022,215
126300,35081,215
126400,35142,215
126500,35203,215
126600,35264,215
126700,35325,215
126800,35386,215
126900,35447,215
127000,35508,215
127100,35570,215
127200,35631,215
127300,35693,215
127400,35754,215
127500,35815,215
127600,35876,215
127700,35938,0
127800,35953,0
127900,35953,0
128000,35953,0
128100,35953,0
128200,35953,0
128300,35953,0
128400,35953,0
128500,35953,0
128600,35953,0
128700,35953,0
128800,35953,0
128900,35953,0
129000,35953,0
129100,35953,0
129200,35953,0
129300,35953,0
129400,35953,225
129500,35990,225
129600,36051,225
129700,36116,225
129800,36180,225
129900,36246,225
130000,36313,225
130100,36378,225
130200,36445,225
130300,36512,225
130400,36578,225
130500,36645,225
130600,36712,225
130700,36778,225
130800,36844,225
130900,36911,225
131000,36977,0
131100,36993,0
131200,36993,0
131300,36993,0
131400,36993,0
131500,36993,0
131600,36993,0
131700,36993,0
131800,36993,0
131900,36993,0
132000,36993,0
132100,36993,0
132200,36993,0
132300,36993,0
132400,36993,0
132500,36993,235
132600,37031,235
132700,37097,235
132800,37167,235
132900,37238,235
133000,37308,235
133100,37379,235
133200,37450,235
133300,37520,235
133400,37591,235
133500,37663,235
133600,37733,235
133700,37805,235
133800,37876,235
133900,37947,0
134000,37967,0
134100,37923,0
134200,37878,0
134300,37835,0
134400,37790,0
134500,37746,0
134600,37700,0
134700,37657,0
134800,37611,0
134900,37567,0
135000,37521,0
135100,37475,0
135200,37428,245
135300,37478,245
135400,37553,245
135500,37630,245
135600,37706,245
135700,37784,245
135800,37862,245
135900,37939,245
136000,38017,245
136100,38095,245
136200,38172,245
136300,38250,245
136400,38328,0
136500,38350,0
136600,38350,0
136700,38350,0
136800,38350,0
136900,38350,0
137000,38350,0
137100,38350,0
137200,38350,0
137300,38350,0
137400,38350,0
137500,38350,255
137600,38404,255
137700,38486,255
137800,38570,255
137900,38654,255
138000,38738,255
138100,38823,255
138200,38907,255
138300,38992,255
138400,39077,255
138500,39161,0
138600,39188,0
138700,39188,0
138800,39188,0
138900,39188,0
139000,39188,0
139100,39188,0
139200,39188,0
139300,39188,0
139400,39188,0
139500,39188,0
139600,39188,0
139700,39188,0
139800,39188,0
139900,39188,0
140000,39188,0
140100,39188,0
140200,39188,0
140300,39188,0
140400,39188,0
140500,39188,0
140600,39188,0
140700,39188,0
140800,39188,0
140900,39188,0
141000,39188,185
141100,39216,185
141200,39256,185
141300,39301,185
141400,39347,185
141500,39393,185
141600,39440,185
141700,39486,185
141800,39533,185
141900,39580,185
142000,39627,185
142100,39674,185
142200,39722,185
142300,39768,185
142400,39816,185
142500,39864,185
142600,39911,185
142700,39959,185
142800,40007,185
142900,40054,185
143000,40103,185
143100,40150,185
143200,40198,185
143300,40246,185
143400,40295,0
143500,40304,0
143600,40304,0
143700,40304,0
143800,40304,0
143900,40304,0
144000,40304,0
144100,40304,0
144200,40304,0
144300,40304,0
144400,40304,0
144500,40304,0
144600,40304,0
144700,40304,0
144800,40304,0
144900,40304,0
145000,40304,0
145100,40304,0
145200,40304,0
145300,40304,0
145400,40304,0
145500,40304,0
145600,40304,0
145700,40304,195
145800,40325,195
145900,40371,195
146000,40423,195
146100,40474,195
146200,40527,195
146300,40579,195
146400,40631,195
146500,40684,195
146600,40736,195
146700,40788,195
146800,40841,195
146900,40894,195
147000,40946,195
147100,41000,195
147200,41052,195
147300,41105,195
147400,41159,195
147500,41211,195
147600,41264,195
147700,41317,195
147800,41369,195
147900,41422,0
148000,41433,0
148100,41433,0
148200,41433,0
148300,41433,0
148400,41433,0
148500,41433,0
148600,41433,0
148700,41433,0
148800,41433,0
148900,41433,0
149000,41433,0
149100,41433,0
149200,41433,0
149300,41433,0
149400,41433,0
149500,41433,0
149600,41433,0
149700,41433,0
149800,41433,0
149900,41433,0
150000,41433,205
150100,41467,205
150200,41519,205
150300,41576,205
150400,41632,205
150500,41690,205
150600,41747,205
150700,41805,205
150800,41862,205
150900,41918,205
151000,41974,205
151100,42031,205
151200,42088,205
151300,42145,205
151400,42202,205
151500,42260,205
151600,42317,205
151700,42374,205
151800,42432,205
151900,42489,205
152000,42547,0
152100,42560,0
152200,42560,0
152300,42560,0
152400,42560,0
152500,42560,0
152600,42560,0
152700,42560,0
152800,42560,0
152900,42560,0
153000,42560,0
153100,42560,0
153200,42560,0
153300,42560,0
153400,42560,0
153500,42560,0
153600,42560,0
153700,42560,0
153800,42560,0
153900,42560,215
154000,42588,215
154100,42645,215
154200,42705,215
154300,42767,215
154400,42829,215
154500,42891,215
154600,42953,215
154700,43015,215
154800,43077,215
154900,43140,215
155000,43202,215
155100,43264,215
155200,43326,215
155300,43388,215
155400,43450,215
155500,43513,215
155600,43576,215
155700,43638,0
155800,43653,0
155900,43653,0
156000,43653,0
156100,43653,0
156200,43653,0
156300,43653,0
156400,43653,0
156500,43653,0
156600,43653,0
156700,43653,0
156800,43653,0
156900,43653,0
157000,43653,0
157100,43653,0
157200,43653,0
157300,43653,0
157400,43653,225
157500,43694,225
157600,43757,225
157700,43822,225
157800,43888,225
157900,43955,225
158000,44021,225
158100,44088,225
158200,44155,225
158300,44222,225
158400,44289,225
158500,44356,225
158600,44423,225
158700,44490,225
158800,44558,225
158900,44624,225
159000,44691,0
159100,44709,0
159200,44709,0
159300,44709,0
159400,44709,0
159500,44709,0
159600,44709,0
159700,44709,0
159800,44709,0
159900,44709,0
160000,44709,0
160100,44709,0
160200,44709,0
160300,44709,0
160400,44709,0
160500,44709,235
160600,44747,235
160700,44815,235
160800,44886,235
160900,44958,235
161000,45030,235
161100,45103,235
161200,45175,235
161300,45248,235
161400,45320,235
161500,45392,235
161600,45465,235
161700,45538,235
161800,45610,235
161900,45683,0
162000,45703,0
162100,45703,0
162200,45703,0
162300,45703,0
162400,45703,0
162500,45703,0
162600,45703,0
162700,45703,0
162800,45703,0
162900,45703,0
163000,45703,0
163100,45703,0
163200,45703,245
163300,45753,245
163400,45828,245
163500,45906,245
163600,45985,245
163700,46064,245
163800,46142,245
163900,46221,245
164000,46297,245
164100,46369,245
164200,46444,245
164300,46519,245
164400,46595,0
164500,46617,0
164600,46617,0
164700,46617,0
164800,46617,0
164900,46617,0
165000,46617,0
165100,46617,0
165200,46617,0
165300,46617,0
165400,46617,0
165500,46617,255
165600,46668,255
165700,46746,255
165800,46827,255
165900,46909,255
166000,46993,255
166100,47077,255
166200,47160,255
166300,47245,255
166400,47328,255
166500,47413,0
166600,47438,0
166700,47438,0
166800,47438,0
166900,47438,0
167000,47438,0
167100,47438,0
167200,47438,0
167300,47438,0
167400,47438,0
167500,47438,0
167600,47438,0
167700,47438,0
167800,47438,0
167900,47438,0
168000,47438,0
168100,47438,0
168200,47438,0
168300,47438,0
168400,47438,0
168500,47438,0
168600,47438,0
168700,47438,0
168800,47438,0
168900,47438,0
169000,47438,185
169100,47466,185
169200,47509,185
169300,47555,185
169400,47601,185
169500,47648,185
169600,47694,185
169700,47742,185
169800,47790,185
169900,47837,185
170000,47884,185
170100,47932,185
170200,47979,185
170300,48027,185
170400,48075,185
170500,48122,185
170600,48170,185
170700,48218,185
170800,48266,185
170900,48313,185
171000,48361,185
171100,48409,185
171200,48457,185
171300,48505,185
171400,48554,0
171500,48563,0
171600,48563,0
171700,48563,0
171800,48563,0
171900,48563,0
172000,48563,0
172100,48563,0
172200,48563,0
172300,48563,0
172400,48563,0
172500,48563,0
172600,48563,0
172700,48563,0
172800,48563,0
172900,48563,0
173000,48563,0
173100,48563,0
173200,48563,0
173300,48563,0
173400,48563,0
173500,48563,0
173600,48563,0
173700,48563,195
173800,48596,195
173900,48646,195
174000,48697,195
174100,48750,195
174200,48803,195
174300,48855,195
174400,48909,195
174500,48962,195
174600,49015,195
174700,49068,195
174800,49121,195
174900,49174,195
175000,49227,195
175100,49281,195
175200,49333,195
175300,49387,195
