time(ms),enconder(steps),inputSignal(8bits)
14200,1989,195
14300,2034,195
14400,2078,195
14500,2123,195
14600,2168,195
14700,2213,195
14800,2258,195
14900,2303,195
15000,2348,195
15100,2394,195
15200,2440,195
15300,2486,195
15400,2532,195
15500,2578,195
15600,2623,195
15700,2667,0
15800,2677,0
15900,2677,0
16000,2677,0
16100,2677,0
16200,2677,0
16300,2677,0
16400,2677,0
16500,2677,0
16600,2677,0
16700,2677,0
16800,2677,0
16900,2677,0
17000,2677,0
17100,2677,0
17200,2677,0
17300,2677,0
17400,2677,205
17500,2681,205
17600,2718,205
17700,2764,205
17800,2813,205
17900,2862,205
18000,2912,205
18100,2962,205
18200,3012,205
18300,3063,205
18400,3113,205
18500,3164,205
18600,3215,205
18700,3265,205
18800,3315,205
18900,3366,205
19000,3416,0
19100,3426,0
19200,3426,0
19300,3426,0
19400,3426,0
19500,3426,0
19600,3426,0
19700,3426,0
19800,3426,0
19900,3426,0
20000,3426,0
20100,3426,0
20200,3426,0
20300,3426,0
20400,3426,0
20500,3426,215
20600,3463,215
20700,3516,215
20800,3571,215
20900,3627,215
21000,3682,215
21100,3737,215
21200,3792,215
21300,3847,215
21400,3903,215
21500,3958,215
21600,4013,215
21700,4069,215
21800,4125,215
21900,4181,0
22000,4194,0
22100,4194,0
22200,4194,0
22300,4194,0
22400,4194,0
22500,4194,0
22600,4194,0
22700,4194,0
22800,4194,0
22900,4194,0
23000,4194,0
23100,4194,0
23200,4194,225
23300,4235,225
23400,4293,225
23500,4353,225
23600,4413,225
23700,4474,225
23800,4535,225
23900,4596,225
24000,4657,225
24100,4718,225
24200,4778,225
24300,4840,225
24400,4901,0
24500,4915,0
24600,4915,0
24700,4915,0
24800,4915,0
24900,4915,0
25000,4915,0
25100,4915,0
25200,4915,0
25300,4915,0
25400,4915,0
25500,4915,235
25600,4955,235
25700,5019,235
25800,5084,235
25900,5149,235
26000,5215,235
26100,5280,235
26200,5344,235
26300,5410,235
26400,5475,235
26500,5540,0
26600,5557,0
26700,5557,0
26800,5557,0
26900,5557,0
27000,5557,0
27100,5557,0
27200,5557,0
27300,5557,0
27400,5557,0
27500,5557,0
27600,5557,0
27700,5557,0
27800,5557,0
27900,5557,0
28000,5557,0
28100,5557,0
28200,5557,0
28300,5557,0
28400,5557,0
28500,5557,0
28600,5557,0
28700,5557,0
28800,5557,0
28900,5557,0
29000,5557,165
29100,5557,165
29200,5557,165
29300,5557,165
29400,5557,165
29500,5564,165
29600,5564,165
29700,5564,165
29800,5564,165
29900,5564,165
30000,5564,165
30100,5564,165
30200,5564,165
30300,5564,165
30400,5564,165
30500,5564,165
30600,5564,165
30700,5564,165
30800,5564,165
30900,5564,165
31000,5564,165
31100,5564,165
31200,5564,165
31300,5564,165
31400,5564,0
31500,5565,0
31600,5565,0
31700,5565,0
31800,5565,0
31900,5565,0
32000,5565,0
32100,5565,0
32200,5565,0
32300,5565,0
32400,5565,0
32500,5565,0
32600,5565,0
32700,5565,0
32800,5565,0
32900,5565,0
33000,5565,0
33100,5565,0
33200,5565,0
33300,5565,0
33400,5565,0
33500,5565,0
33600,5565,0
33700,5565,175
33800,5566,175
33900,5566,175
34000,5566,175
34100,5566,175
34200,5566,175
34300,5566,175
34400,5566,175
34500,5566,175
34600,5566,175
34700,5566,175
34800,5566,175
34900,5566,175
35000,5566,175
35100,5566,175
35200,5566,175
35300,5566,175
35400,5566,175
35500,5566,175
35600,5566,175
35700,5566,175
35800,5566,175
35900,5567,0
36000,5568,0
36100,5568,0
36200,5568,0
36300,5568,0
36400,5568,0
36500,5568,0
36600,5568,0
36700,5568,0
36800,5568,0
36900,5568,0
37000,5568,0
37100,5568,0
37200,5568,0
37300,5568,0
37400,5568,0
37500,5568,0
37600,5568,0
37700,5568,0
37800,5568,0
37900,5568,0
38000,5568,185
38100,5591,185
38200,5628,185
38300,5668,185
38400,5707,185
38500,5749,185
38600,5792,185
38700,5832,185
38800,5873,185
38900,5915,185
39000,5957,185
39100,5999,185
39200,6042,185
39300,6084,185
39400,6127,185
39500,6170,185
39600,6213,185
39700,6256,185
39800,6300,185
39900,6343,185
40000,6386,0
40100,6395,0
40200,6395,0
40300,6395,0
40400,6395,0
40500,6395,0
40600,6395,0
40700,6395,0
40800,6395,0
40900,6395,0
41000,6395,0
41100,6395,0
41200,6395,0
41300,6395,0
41400,6395,0
41500,6395,0
41600,6395,0
41700,6395,0
41800,6395,0
41900,6395,195
42000,6421,195
42100,6466,195
42200,6512,195
42300,6561,195
42400,6608,195
42500,6657,195
42600,6704,195
42700,6753,195
42800,6800,195
42900,6849,195
43000,6896,195
43100,6945,195
43200,6993,195
43300,7041,195
43400,7088,195
43500,7136,195
43600,7181,195
43700,7226,0
43800,7234,0
43900,7234,0
44000,7234,0
44100,7234,0
44200,7234,0
44300,7234,0
44400,7234,0
44500,7234,0
44600,7234,0
44700,7234,0
44800,7234,0
44900,7234,0
45000,7234,0
45100,7234,0
45200,7234,0
45300,7234,0
45400,7234,205
45500,7235,205
45600,7235,205
45700,7235,205
45800,7264,205
45900,7308,205
46000,7356,205
46100,7404,205
46200,7452,205
46300,7499,205
46400,7549,205
46500,7598,205
46600,7648,205
46700,7697,205
46800,7748,205
46900,7798,205
47000,7849,0
47100,7858,0
47200,7858,0
47300,7858,0
47400,7858,0
47500,7858,0
47600,7858,0
47700,7858,0
47800,7858,0
47900,7858,0
48000,7858,0
48100,7858,0
48200,7858,0
48300,7858,0
48400,7858,0
48500,7858,215
48600,7883,215
48700,7933,215
48800,7986,215
48900,8041,215
49000,8096,215
49100,8151,215
49200,8206,215
49300,8261,215
49400,8317,215
49500,8372,215
49600,8429,215
49700,8485,215
49800,8540,215
49900,8596,0
50000,8609,0
50100,8609,0
50200,8609,0
50300,8609,0
50400,8609,0
50500,8609,0
50600,8609,0
50700,8609,0
50800,8609,0
50900,8609,0
51000,8609,0
51100,8609,0
51200,8609,225
51300,8646,225
51400,8704,225
51500,8762,225
51600,8822,225
51700,8883,225
51800,8943,225
51900,9003,225
52000,9064,225
52100,9124,225
52200,9183,225
52300,9243,225
52400,9302,0
52500,9317,0
52600,9317,0
52700,9317,0
52800,9317,0
52900,9317,0
53000,9317,0
53100,9317,0
53200,9317,0
53300,9317,0
53400,9317,0
53500,9317,235
53600,9359,235
53700,9422,235
53800,9487,235
53900,9552,235
54000,9617,235
54100,9683,235
54200,9749,235
54300,9815,235
54400,9880,235
54500,9946,0
54600,9963,0
54700,9963,0
54800,9963,0
54900,9963,0
55000,9963,0
55100,9963,0
55200,9963,0
55300,9963,0
55400,9963,0
55500,9963,0
55600,9963,0
55700,9963,0
55800,9963,0
55900,9963,0
56000,9963,0
56100,9963,0
56200,9963,0
56300,9963,0
56400,9963,0
56500,9963,0
56600,9963,0
56700,9963,0
56800,9963,0
56900,9963,0
57000,9963,165
57100,9985,165
57200,10013,165
57300,10042,165
57400,10071,165
57500,10100,165
57600,10130,165
57700,10160,165
57800,10190,165
57900,10219,165
58000,10249,165
58100,10279,165
58200,10309,165
58300,10339,165
58400,10370,165
58500,10400,165
58600,10432,165
58700,10463,165
58800,10494,165
58900,10526,165
59000,10557,165
59100,10588,165
59200,10619,165
59300,10651,165
59400,10682,0
59500,10685,0
59600,10685,0
59700,10685,0
59800,10685,0
59900,10685,0
60000,10685,0
60100,10685,0
60200,10685,0
60300,10685,0
60400,10685,0
60500,10685,0
60600,10685,0
60700,10685,0
60800,10685,0
60900,10685,0
61000,10685,0
61100,10685,0
61200,10685,0
61300,10685,0
61400,10685,0
61500,10685,0
61600,10685,0
61700,10685,175
61800,10685,175
61900,10717,175
62000,10717,175
62100,10717,175
62200,10717,175
62300,10717,175
62400,10717,175
62500,10717,175
62600,10717,175
62700,10717,175
62800,10717,175
62900,10717,175
63000,10717,175
63100,10717,175
63200,10717,175
63300,10717,175
63400,10717,175
63500,10717,175
63600,10717,175
63700,10717,175
63800,10717,175
63900,10717,0
64000,10717,0
64100,10717,0
64200,10717,0
64300,10717,0
64400,10717,0
64500,10717,0
64600,10717,0
64700,10717,0
64800,10717,0
64900,10717,0
65000,10717,0
65100,10717,0
65200,10717,0
65300,10717,0
65400,10717,0
65500,10717,0
65600,10717,0
65700,10717,0
65800,10717,0
65900,10717,0
66000,10717,185
66100,10719,185
66200,10719,185
66300,10719,185
66400,10719,185
66500,10719,185
66600,10719,185
66700,10719,185
66800,10719,185
66900,10719,185
67000,10719,185
67100,10719,185
67200,10721,185
67300,10751,185
67400,10788,185
67500,10826,185
67600,10866,185
67700,10907,185
67800,10948,185
67900,10989,185
68000,11031,0
68100,11039,0
68200,11039,0
68300,11039,0
68400,11039,0
68500,11039,0
68600,11039,0
68700,11039,0
68800,11039,0
68900,11039,0
69000,11039,0
69100,11039,0
69200,11039,0
69300,11039,0
69400,11039,0
69500,11039,0
69600,11039,0
69700,11039,0
69800,11038,0
69900,11038,195
70000,11049,195
70100,11089,195
70200,11135,195
70300,11181,195
70400,11227,195
70500,11273,195
70600,11319,195
70700,11366,195
70800,11413,195
70900,11461,195
71000,11507,195
71100,11555,195
71200,11602,195
71300,11650,195
71400,11697,195
71500,11744,195
71600,11791,195
71700,11838,0
71800,11847,0
71900,11847,0
72000,11847,0
72100,11847,0
72200,11847,0
72300,11847,0
72400,11847,0
72500,11847,0
72600,11847,0
72700,11847,0
72800,11847,0
72900,11847,0
73000,11847,0
73100,11847,0
73200,11847,0
73300,11847,0
73400,11847,205
73500,11871,205
73600,11917,205
73700,11968,205
73800,12019,205
73900,12070,205
74000,12122,205
74100,12173,205
74200,12225,205
74300,12277,205
74400,12328,205
74500,12379,205
74600,12429,205
74700,12480,205
74800,12531,205
74900,12583,205
75000,12636,0
75100,12646,0
75200,12646,0
75300,12646,0
75400,12646,0
75500,12646,0
75600,12646,0
75700,12646,0
75800,12646,0
75900,12646,0
76000,12646,0
76100,12646,0
76200,12646,0
76300,12646,0
76400,12646,0
76500,12646,215
76600,12675,215
76700,12729,215
76800,12785,215
76900,12842,215
77000,12899,215
77100,12955,215
77200,13012,215
77300,13069,215
77400,13126,215
77500,13184,215
77600,13240,215
77700,13297,215
77800,13354,215
77900,13411,0
78000,13424,0
78100,13424,0
78200,13424,0
78300,13424,0
78400,13424,0
78500,13424,0
78600,13424,0
78700,13424,0
78800,13424,0
78900,13424,0
79000,13424,0
79100,13424,0
79200,13424,225
79300,13454,225
79400,13511,225
79500,13570,225
79600,13630,225
79700,13691,225
79800,13752,225
79900,13813,225
80000,13874,225
80100,13936,225
80200,13997,225
80300,14058,225
80400,14120,0
80500,14133,0
80600,14133,0
80700,14133,0
80800,14133,0
80900,14133,0
81000,14133,0
81100,14133,0
81200,14133,0
81300,14133,0
81400,14133,0
81500,14133,235
81600,14167,235
81700,14229,235
81800,14295,235
81900,14361,235
82000,14428,235
82100,14493,235
82200,14558,235
82300,14623,235
82400,14688,235
82500,14753,0
82600,14769,0
82700,14769,0
82800,14769,0
82900,14769,0
83000,14769,0
83100,14769,0
83200,14769,0
83300,14769,0
83400,14769,0
83500,14769,0
83600,14769,0
83700,14769,0
83800,14769,0
83900,14769,0
84000,14769,0
84100,14769,0
84200,14769,0
84300,14769,0
84400,14769,0
84500,14769,0
84600,14769,0
84700,14769,0
84800,14769,0
84900,14769,0
85000,14769,165
85100,14788,165
85200,14816,165
85300,14846,165
85400,14877,165
85500,14907,165
85600,14938,165
85700,14969,165
85800,15001,165
85900,15032,165
86000,15064,165
86100,15096,165
86200,15128,165
86300,15161,165
86400,15193,165
86500,15225,165
86600,15258,165
86700,15290,165
86800,15324,165
86900,15357,165
87000,15389,165
87100,15422,165
87200,15455,165
87300,15488,165
87400,15521,0
87500,15524,0
87600,15524,0
87700,15524,0
87800,15524,0
87900,15524,0
88000,15524,0
88100,15524,0
88200,15524,0
88300,15524,0
88400,15524,0
88500,15524,0
88600,15524,0
88700,15524,0
88800,15524,0
88900,15524,0
89000,15524,0
89100,15524,0
89200,15524,0
89300,15524,0
89400,15524,0
89500,15524,0
89600,15524,0
89700,15524,175
89800,15524,175
89900,15531,175
90000,15563,175
90100,15600,175
90200,15638,175
90300,15676,175
90400,15714,175
90500,15752,175
90600,15790,175
90700,15828,175
90800,15867,175
90900,15905,175
91000,15942,175
91100,15979,175
91200,16017,175
91300,16055,175
91400,16093,175
91500,16131,175
91600,16170,175
91700,16208,175
91800,16248,175
91900,16287,0
92000,16292,0
92100,16292,0
92200,16292,0
92300,16292,0
92400,16292,0
92500,16292,0
92600,16292,0
92700,16292,0
92800,16292,0
92900,16292,0
93000,16292,0
93100,16292,0
93200,16292,0
93300,16292,0
93400,16292,0
93500,16292,0
93600,16292,0
93700,16292,0
93800,16292,0
93900,16292,0
94000,16292,185
94100,16306,185
94200,16345,185
94300,16387,185
94400,16430,185
94500,16475,185
94600,16517,185
94700,16561,185
94800,16605,185
94900,16649,185
95000,16693,185
95100,16737,185
95200,16780,185
95300,16824,185
95400,16869,185
95500,16912,185
95600,16956,185
95700,16999,185
95800,17042,185
95900,17087,185
96000,17130,0
96100,17139,0
96200,17139,0
96300,17139,0
96400,17139,0
96500,17139,0
96600,17139,0
96700,17139,0
96800,17139,0
96900,17139,0
97000,17139,0
97100,17139,0
97200,17139,0
97300,17139,0
97400,17139,0
97500,17139,0
97600,17139,0
97700,17139,0
97800,17139,0
97900,17139,195
98000,17158,195
98100,17201,195
98200,17250,195
98300,17298,195
98400,17347,195
98500,17397,195
98600,17446,195
98700,17495,195
98800,17544,195
98900,17594,195
99000,17642,195
99100,17692,195
99200,17740,195
99300,17790,195
99400,17840,195
99500,17889,195
99600,17938,195
99700,17987,0
99800,17997,0
99900,17997,0
100000,17997,0
100100,17997,0
100200,17997,0
100300,17997,0
100400,17997,0
100500,17997,0
100600,17997,0
100700,17997,0
100800,17997,0
100900,17997,0
101000,17997,0
101100,17997,0
101200,17997,0
101300,17997,0
101400,17997,205
101500,18024,205
101600,18072,205
101700,18124,205
101800,18177,205
101900,18229,205
102000,18282,205
102100,18336,205
102200,18388,205
102300,18441,205
102400,18495,205
102500,18548,205
102600,18602,205
102700,18655,205
102800,18709,205
102900,18763,205
103000,18817,0
103100,18828,0
103200,18828,0
103300,18828,0
103400,18828,0
103500,18828,0
103600,18828,0
103700,18828,0
103800,18828,0
103900,18828,0
104000,18828,0
104100,18828,0
104200,18828,0
104300,18828,0
104400,18828,0
104500,18828,215
104600,18863,215
104700,18917,215
104800,18973,215
104900,19031,215
105000,19089,215
105100,19146,215
105200,19204,215
105300,19262,215
105400,19320,215
105500,19376,215
105600,19433,215
105700,19491,215
105800,19549,215
105900,19606,0
106000,19619,0
106100,19619,0
106200,19619,0
106300,19619,0
106400,19619,0
106500,19619,0
106600,19619,0
106700,19619,0
106800,19619,0
106900,19619,0
107000,19619,0
107100,19619,0
107200,19619,225
107300,19655,225
107400,19714,225
107500,19775,225
107600,19838,225
107700,19900,225
107800,19963,225
107900,20026,225
108000,20088,225
108100,20151,225
108200,20214,225
108300,20277,225
108400,20340,0
108500,20356,0
108600,20356,0
108700,20356,0
108800,20356,0
108900,20356,0
109000,20356,0
109100,20356,0
109200,20356,0
109300,20356,0
109400,20356,0
109500,20356,235
109600,20401,235
109700,20466,235
109800,20533,235
109900,20601,235
110000,20669,235
110100,20737,235
110200,20805,235
110300,20873,235
110400,20941,235
110500,21010,0
110600,21028,0
110700,21028,0
110800,21028,0
110900,21028,0
111000,21028,0
111100,21028,0
111200,21028,0
111300,21028,0
111400,21028,0
111500,21028,0
111600,21028,0
111700,21028,0
111800,21028,0
111900,21028,0
112000,21028,0
112100,21028,0
112200,21028,0
112300,21028,0
112400,21028,0
112500,21028,0
112600,21028,0
112700,21028,0
112800,21028,0
112900,21028,0
113000,21028,165
113100,21052,165
113200,21081,165
113300,21113,165
113400,21145,165
113500,21178,165
113600,21212,165
113700,21246,165
113800,21280,165
113900,21314,165
114000,21348,165
114100,21382,165
114200,21417,165
114300,21451,165
114400,21486,165
114500,21521,165
114600,21556,165
114700,21591,165
114800,21627,165
114900,21662,165
115000,21697,165
115100,21733,165
115200,21767,165
115300,21803,165
115400,21837,0
115500,21843,0
115600,21843,0
115700,21843,0
115800,21843,0
115900,21843,0
116000,21843,0
116100,21843,0
116200,21843,0
116300,21843,0
116400,21843,0
116500,21843,0
116600,21843,0
116700,21843,0
116800,21843,0
116900,21843,0
117000,21843,0
117100,21843,0
117200,21843,0
117300,21843,0
117400,21843,0
117500,21843,0
117600,21843,0
117700,21843,175
117800,21863,175
117900,21897,175
118000,21935,175
118100,21973,175
118200,22011,175
118300,22050,175
118400,22089,175
118500,22129,175
118600,22169,175
118700,22209,175
118800,22248,175
118900,22288,175
119000,22328,175
119100,22368,175
119200,22407,175
119300,22447,175
119400,22487,175
119500,22527,175
119600,22566,175
119700,22606,175
119800,22646,175
119900,22687,0
120000,22693,0
120100,22693,0
120200,22693,0
120300,22693,0
120400,22693,0
120500,22694,0
120600,22694,0
120700,22694,0
120800,22694,0
120900,22694,0
121000,22694,0
121100,22694,0
121200,22694,0
121300,22694,0
121400,22694,0
121500,22694,0
121600,22694,0
121700,22694,0
121800,22694,0
121900,22694,0
122000,22694,185
122100,22713,185
122200,22753,185
122300,22797,185
122400,22842,185
122500,22886,185
122600,22931,185
122700,22977,185
122800,23021,185
122900,23067,185
123000,23113,185
123100,23159,185
123200,23205,185
123300,23251,185
123400,23297,185
123500,23343,185
123600,23389,185
123700,23434,185
123800,23481,185
123900,23527,185
124000,23572,0
124100,23582,0
124200,23582,0
124300,23582,0
124400,23582,0
124500,23582,0
124600,23582,0
124700,23582,0
124800,23582,0
124900,23582,0
125000,23582,0
125100,23582,0
125200,23582,0
125300,23582,0
125400,23582,0
125500,23582,0
125600,23582,0
125700,23582,0
125800,23582,0
125900,23582,195
126000,23612,195
126100,23658,195
126200,23708,195
126300,23756,195
126400,23806,195
126500,23855,195
126600,23905,195
126700,23955,195
126800,24006,195
126900,24056,195
127000,24107,195
127100,24158,195
127200,24207,195
127300,24258,195
127400,24309,195
127500,24359,195
127600,24409,195
127700,24460,0
127800,24470,0
127900,24470,0
128000,24470,0
128100,24470,0
128200,24470,0
128300,24470,0
128400,24470,0
128500,24470,0
128600,24470,0
128700,24470,0
128800,24470,0
128900,24470,0
129000,24470,0
129100,24470,0
129200,24470,0
129300,24470,0
129400,24470,205
129500,24492,205
129600,24543,205
129700,24596,205
129800,24650,205
129900,24704,205
130000,24758,205
130100,24812,205
130200,24867,205
130300,24922,205
130400,24976,205
130500,25031,205
130600,25086,205
130700,25140,205
130800,25194,205
130900,25250,205
131000,25304,0
131100,25316,0
131200,25316,0
131300,25316,0
131400,25316,0
131500,25316,0
131600,25316,0
131700,25316,0
131800,25316,0
131900,25316,0
132000,25316,0
132100,25316,0
132200,25316,0
132300,25316,0
132400,25316,0
132500,25316,215
132600,25353,215
132700,25409,215
132800,25467,215
132900,25526,215
133000,25584,215
133100,25643,215
133200,25703,215
133300,25760,215
133400,25817,215
133500,25874,215
133600,25932,215
133700,25992,215
133800,26052,215
133900,26112,0
134000,26126,0
134100,26126,0
134200,26126,0
134300,26126,0
134400,26126,0
134500,26126,0
134600,26126,0
134700,26126,0
134800,26126,0
134900,26126,0
135000,26126,0
135100,26126,0
135200,26126,225
135300,26167,225
135400,26227,225
135500,26290,225
135600,26353,225
135700,26417,225
135800,26481,225
135900,26545,225
136000,26610,225
136100,26675,225
136200,26739,225
136300,26803,225
136400,26868,0
136500,26886,0
136600,26886,0
136700,26886,0
136800,26886,0
136900,26886,0
137000,26886,0
137100,26886,0
137200,26886,0
137300,26886,0
137400,26886,0
137500,26886,235
137600,26927,235
137700,26994,235
137800,27063,235
137900,27131,235
138000,27201,235
138100,27270,235
138200,27339,235
138300,27409,235
138400,27480,235
138500,27550,0
138600,27568,0
138700,27568,0
138800,27568,0
138900,27568,0
139000,27568,0
139100,27568,0
139200,27568,0
139300,27568,0
139400,27568,0
139500,27568,0
139600,27568,0
139700,27568,0
139800,27568,0
139900,27568,0
140000,27568,0
140100,27568,0
140200,27568,0
140300,27568,0
140400,27568,0
140500,27568,0
140600,27568,0
140700,27568,0
140800,27568,0
140900,27568,0
141000,27568,165
141100,27569,165
141200,27569,165
141300,27569,165
141400,27569,165
141500,27569,165
141600,27569,165
141700,27569,165
141800,27569,165
141900,27569,165
142000,27569,165
142100,27569,165
142200,27569,165
142300,27569,165
142400,27569,165
142500,27569,165
142600,27569,165
142700,27569,165
142800,27569,165
142900,27569,165
143000,27569,165
143100,27570,165
143200,27591,165
143300,27622,165
143400,27656,0
143500,27660,0
143600,27660,0
143700,27660,0
143800,27660,0
143900,27660,0
144000,27660,0
144100,27660,0
144200,27660,0
144300,27660,0
144400,27660,0
144500,27660,0
144600,27660,0
144700,27660,0
144800,27660,0
144900,27660,0
145000,27660,0
145100,27660,0
145200,27660,0
145300,27660,0
145400,27660,0
145500,27660,0
145600,27660,0
145700,27660,175
145800,27684,175
145900,27720,175
146000,27757,175
146100,27796,175
146200,27836,175
146300,27876,175
146400,27915,175
146500,27956,175
146600,27996,175
146700,28036,175
146800,28076,175
146900,28117,175
147000,28157,175
147100,28197,175
147200,28237,175
147300,28278,175
147400,28319,175
147500,28359,175
147600,28400,175
147700,28441,175
147800,28481,175
147900,28522,0
148000,28529,0
148100,28529,0
148200,28529,0
148300,28529,0
148400,28529,0
148500,28529,0
148600,28529,0
148700,28529,0
148800,28529,0
148900,28529,0
149000,28529,0
149100,28529,0
149200,28529,0
149300,28529,0
149400,28529,0
149500,28529,0
149600,28529,0
149700,28529,0
149800,28529,0
149900,28529,0
150000,28529,185
150100,28531,185
150200,28557,185
150300,28600,185
150400,28644,185
150500,28689,185
150600,28735,185
150700,28779,185
150800,28825,185
150900,28870,185
151000,28916,185
151100,28962,185
151200,29008,185
151300,29054,185
151400,29100,185
151500,29147,185
151600,29192,185
151700,29239,185
151800,29285,185
151900,29330,185
152000,29377,0
152100,29385,0
152200,29385,0
152300,29385,0
152400,29385,0
152500,29385,0
152600,29385,0
152700,29385,0
152800,29385,0
152900,29385,0
153000,29385,0
153100,29385,0
153200,29385,0
153300,29385,0
153400,29385,0
153500,29385,0
153600,29385,0
153700,29385,0
153800,29385,0
153900,29385,195
154000,29418,195
154100,29466,195
154200,29515,195
154300,29566,195
154400,29616,195
154500,29667,195
154600,29717,195
154700,29768,195
154800,29818,195
154900,29869,195
155000,29920,195
155100,29970,195
155200,30021,195
155300,30071,195
155400,30121,195
155500,30172,195
155600,30223,195
155700,30273,0
155800,30284,0
155900,30284,0
156000,30284,0
156100,30284,0
156200,30284,0
156300,30284,0
156400,30284,0
156500,30284,0
156600,30284,0
156700,30284,0
156800,30284,0
156900,30284,0
157000,30284,0
157100,30284,0
157200,30284,0
157300,30284,0
157400,30284,205
157500,30314,205
157600,30366,205
157700,30419,205
157800,30474,205
157900,30530,205
158000,30585,205
158100,30640,205
158200,30695,205
158300,30748,205
158400,30802,205
158500,30856,205
158600,30909,205
158700,30963,205
158800,31017,205
158900,31071,205
159000,31125,0
159100,31137,0
159200,31137,0
159300,31137,0
159400,31137,0
159500,31137,0
159600,31137,0
159700,31137,0
159800,31137,0
159900,31137,0
160000,31137,0
160100,31137,0
160200,31137,0
160300,31137,0
160400,31137,0
160500,31137,215
160600,31174,215
160700,31229,215
160800,31287,215
160900,31344,215
161000,31402,215
161100,31461,215
161200,31519,215
161300,31578,215
161400,31636,215
161500,31693,215
161600,31751,215
161700,31807,215
161800,31859,215
161900,31913,0
162000,31925,0
162100,31925,0
162200,31925,0
162300,31925,0
162400,31925,0
162500,31925,0
162600,31925,0
162700,31925,0
162800,31925,0
162900,31925,0
163000,31925,0
163100,31925,0
163200,31925,225
163300,31956,225
163400,32012,225
163500,32072,225
163600,32133,225
163700,32194,225
163800,32254,225
163900,32316,225
164000,32378,225
164100,32438,225
164200,32495,225
164300,32551,225
164400,32608,0
164500,32620,0
164600,32620,0
164700,32620,0
164800,32620,0
164900,32620,0
165000,32620,0
165100,32620,0
165200,32620,0
165300,32620,0
165400,32620,0
165500,32620,235
165600,32661,235
165700,32722,235
165800,32785,235
165900,32849,235
166000,32914,235
166100,32980,235
166200,33046,235
166300,33113,235
166400,33179,235
166500,33245,0
166600,33263,0
166700,33263,0
166800,33263,0
166900,33263,0
167000,33263,0
167100,33263,0
167200,33263,0
167300,33263,0
167400,33263,0
167500,33263,0
167600,33263,0
167700,33263,0
167800,33263,0
167900,33263,0
168000,33263,0
168100,33263,0
168200,33263,0
168300,33263,0
168400,33263,0
168500,33263,0
168600,33263,0
168700,33263,0
168800,33263,0
168900,33263,0
169000,33263,165
169100,33264,165
169200,33264,165
169300,33264,165
169400,33264,165
169500,33211,165
169600,33211,165
169700,33211,165
169800,33211,165
169900,33211,165
170000,33214,165
170100,33235,165
170200,33264,165
170300,33294,165
170400,33324,165
170500,33355,165
170600,33386,165
170700,33418,165
170800,33450,165
170900,33482,165
171000,33515,165
171100,33547,165
171200,33580,165
171300,33613,165
171400,33646,0
171500,33650,0
171600,33650,0
171700,33650,0
171800,33650,0
171900,33650,0
172000,33650,0
172100,33650,0
172200,33650,0
172300,33650,0
172400,33650,0
172500,33650,0
172600,33650,0
172700,33650,0
172800,33650,0
172900,33650,0
173000,33650,0
173100,33650,0
173200,33650,0
173300,33650,0
173400,33650,0
173500,33650,0
173600,33650,0
173700,33650,175
173800,33675,175
173900,33711,175
174000,33748,175
174100,33786,175
174200,33824,175
174300,33863,175
174400,33900,175
174500,33938,175
174600,33977,175
174700,34016,175
174800,34056,175
174900,34095,175
175000,34133,175
175100,34173,175
175200,34212,175
175300,34251,175
175400,34290,175
