time(ms),enconder(steps),inputSignal(8bits)
140080,-1315,-221
140160,-1315,-222
140240,-1315,-223
140320,-1315,-224
140400,-1315,-225
140480,-1315,-226
140560,-1315,-227
140640,-1315,-228
140720,-1315,-229
140800,-1315,-230
140880,-1315,-231
140960,-1315,-232
141040,-1315,-233
141120,-1315,-234
141200,-1315,-235
141280,-1315,-236
141360,-1315,-237
141440,-1315,-238
141520,-1315,-239
141600,-1315,-240
141680,-1315,-241
141760,-1315,-242
141840,-1315,-243
141920,-1314,-244
142000,-1308,-245
142080,-1284,-246
142160,-1255,-247
142240,-1224,-248
142320,-1191,-249
142400,-1156,-250
142480,-1119,-251
142560,-1081,-252
142640,-1042,-253
142720,-1002,-254
142800,-958,-255
142880,-915,-254
142960,-871,-253
143040,-827,-252
143120,-783,-251
143200,-739,-250
143280,-695,-249
143360,-652,-248
143440,-609,-247
143520,-566,-246
143600,-524,-245
143680,-482,-244
143760,-440,-243
143840,-399,-242
143920,-358,-241
144000,-318,-240
144080,-279,-239
144160,-240,-238
144240,-201,-237
144320,-162,-236
144400,-123,-235
144480,-85,-234
144560,-48,-233
144640,-11,-232
144720,27,-231
144800,63,-230
144880,100,-229
144960,136,-228
145040,172,-227
145120,207,-226
145200,242,-225
145280,276,-224
145360,312,-223
145440,346,-222
145520,380,-221
145600,412,-220
145680,445,-219
145760,478,-218
145840,510,-217
145920,542,-216
146000,575,-215
146080,606,-214
146160,637,-213
146240,667,-212
146320,696,-211
146400,724,-210
146480,752,-209
146560,781,-208
146640,809,-207
146720,837,-206
146800,864,-205
146880,890,-204
146960,917,-203
147040,944,-202
147120,971,-201
147200,997,-200
147280,1023,-199
147360,1048,-198
147440,1073,-197
147520,1098,-196
147600,1123,-195
147680,1147,-194
147760,1169,-193
147840,1191,-192
147920,1213,-191
148000,1233,-190
148080,1254,-189
148160,1273,-188
148240,1292,-187
148320,1311,-186
148400,1329,-185
148480,1348,-184
148560,1365,-183
148640,1383,-182
148720,1400,-181
148800,1416,-180
148880,1432,-179
148960,1448,-178
149040,1464,-177
149120,1479,-176
149200,1493,-175
149280,1508,-174
149360,1520,-173
149440,1534,-172
149520,1545,-171
149600,1558,-170
149680,1572,-169
149760,1583,-168
149840,1596,-167
149920,1607,-166
150000,1618,-165
150080,1631,-164
150160,1641,-163
150240,1650,-162
150320,1662,-161
150400,1670,-160
150480,1679,-159
150560,1690,-158
150640,1699,-157
150720,1703,-156
150800,1705,-155
150880,1705,-154
150960,1712,-153
151040,1722,-152
151120,1726,-151
151200,1726,-150
151280,1728,-149
151360,1731,-148
151440,1731,-147
151520,1731,-146
151600,1731,-145
151680,1731,-144
151760,1731,-143
151840,1731,-142
151920,1731,-141
152000,1731,-140
152080,1731,-139
152160,1731,-138
152240,1731,-137
152320,1731,-136
152400,1731,-135
152480,1731,-134
152560,1731,-133
152640,1731,-132
152720,1731,-131
152800,1731,-130
152880,1731,-129
152960,1731,-128
153040,1731,-127
153120,1731,-126
153200,1731,-125
153280,1731,-124
153360,1731,-123
153440,1731,-122
153520,1731,-121
153600,1731,-120
153680,1731,-119
153760,1731,-118
153840,1731,-117
153920,1731,-116
154000,1731,-115
154080,1731,-114
154160,1731,-113
154240,1731,-112
154320,1731,-111
154400,1731,-110
154480,1731,-109
154560,1731,-108
154640,1731,-107
154720,1731,-106
154800,1731,-105
154880,1731,-104
154960,1731,-103
155040,1731,-102
155120,1731,-101
155200,1731,-100
155280,1731,-99
155360,1731,-98
155440,1731,-97
155520,1731,-96
155600,1731,-95
155680,1731,-94
155760,1731,-93
155840,1731,-92
155920,1731,-91
156000,1731,-90
156080,1731,-89
156160,1731,-88
156240,1731,-87
156320,1731,-86
156400,1731,-85
156480,1731,-84
156560,1731,-83
156640,1731,-82
156720,1731,-81
156800,1731,-80
156880,1731,-79
156960,1731,-78
157040,1731,-77
157120,1731,-76
157200,1731,-75
157280,1731,-74
157360,1731,-73
157440,1731,-72
157520,1731,-71
157600,1731,-70
157680,1731,-69
157760,1731,-68
157840,1731,-67
157920,1731,-66
158000,1731,-65
158080,1731,-64
158160,1731,-63
158240,1731,-62
158320,1731,-61
158400,1731,-60
158480,1731,-59
158560,1731,-58
158640,1731,-57
158720,1731,-56
158800,1731,-55
158880,1731,-54
158960,1731,-53
159040,1731,-52
159120,1731,-51
159200,1731,-50
159280,1731,-49
159360,1731,-48
159440,1731,-47
159520,1731,-46
159600,1731,-45
159680,1731,-44
159760,1731,-43
159840,1731,-42
159920,1731,-41
160000,1731,-40
160080,1731,-39
160160,1731,-38
160240,1731,-37
160320,1731,-36
160400,1731,-35
160480,1731,-34
160560,1731,-33
160640,1731,-32
160720,1731,-31
160800,1731,-30
160880,1731,-29
160960,1731,-28
161040,1731,-27
161120,1731,-26
161200,1731,-25
161280,1731,-24
161360,1731,-23
161440,1731,-22
161520,1731,-21
161600,1731,-20
161680,1731,-19
161760,1731,-18
161840,1731,-17
161920,1731,-16
162000,1731,-15
162080,1731,-14
162160,1731,-13
162240,1731,-12
162320,1731,-11
162400,1731,-10
162480,1731,-9
162560,1731,-8
162640,1731,-7
162720,1731,-6
162800,1731,-5
162880,1731,-4
162960,1731,-3
163040,1731,-2
163120,1731,-1
163200,1731,0
163280,1731,1
163360,1731,2
163440,1731,3
163520,1731,4
163600,1731,5
163680,1731,6
163760,1731,7
163840,1731,8
163920,1731,9
164000,1731,10
164080,1731,11
164160,1731,12
164240,1731,13
164320,1731,14
164400,1731,15
164480,1731,16
164560,1731,17
164640,1731,18
164720,1731,19
164800,1731,20
164880,1731,21
164960,1731,22
165040,1731,23
165120,1731,24
165200,1731,25
165280,1731,26
165360,1731,27
165440,1731,28
165520,1731,29
165600,1731,30
165680,1731,31
165760,1731,32
165840,1731,33
165920,1731,34
166000,1731,35
166080,1731,36
166160,1731,37
166240,1731,38
166320,1731,39
166400,1731,40
166480,1731,41
166560,1731,42
166640,1731,43
166720,1731,44
166800,1731,45
166880,1731,46
166960,1731,47
167040,1731,48
167120,1731,49
167200,1731,50
167280,1731,51
167360,1731,52
167440,1731,53
167520,1731,54
167600,1731,55
167680,1731,56
167760,1731,57
167840,1731,58
167920,1731,59
168000,1731,60
168080,1731,61
168160,1731,62
168240,1731,63
168320,1731,64
168400,1731,65
168480,1731,66
168560,1731,67
168640,1731,68
168720,1731,69
168800,1731,70
168880,1731,71
168960,1731,72
169040,1731,73
169120,1731,74
169200,1731,75
169280,1731,76
169360,1731,77
169440,1731,78
169520,1731,79
169600,1731,80
169680,1731,81
169760,1731,82
169840,1731,83
169920,1731,84
170000,1731,85
170080,1731,86
170160,1731,87
170240,1731,88
170320,1731,89
170400,1731,90
170480,1731,91
170560,1731,92
170640,1731,93
170720,1731,94
170800,1731,95
170880,1731,96
170960,1731,97
171040,1731,98
171120,1731,99
171200,1731,100
171280,1731,101
171360,1731,102
171440,1731,103
171520,1683,104
171600,1634,105
171680,1634,106
171760,1634,107
171840,1634,108
171920,1634,109
172000,1634,110
172080,1634,111
172160,1634,112
172240,1634,113
172320,1634,114
172400,1634,115
172480,1634,116
172560,1634,117
172640,1634,118
172720,1634,119
172800,1634,120
172880,1634,121
172960,1634,122
173040,1634,123
173120,1634,124
173200,1634,125
173280,1634,126
173360,1634,127
173440,1634,128
173520,1634,129
173600,1634,130
173680,1634,131
173760,1634,132
173840,1634,133
173920,1634,134
174000,1634,135
174080,1634,136
174160,1634,137
174240,1634,138
174320,1634,139
174400,1634,140
174480,1634,141
174560,1634,142
174640,1634,143
174720,1634,144
174800,1634,145
174880,1634,146
174960,1634,147
175040,1634,148
175120,1634,149
175200,1634,150
175280,1634,151
175360,1634,152
175440,1634,153
175520,1634,154
175600,1634,155
175680,1634,156
175760,1634,157
175840,1634,158
175920,1634,159
176000,1634,160
176080,1634,161
176160,1634,162
176240,1634,163
176320,1634,164
176400,1634,165
176480,1634,166
176560,1634,167
176640,1634,168
176720,1634,169
176800,1634,170
176880,1634,171
176960,1634,172
177040,1634,173
177120,1634,174
177200,1634,175
177280,1634,176
177360,1634,177
177440,1634,178
177520,1634,179
177600,1634,180
177680,1634,181
177760,1634,182
177840,1634,183
177920,1634,184
178000,1634,185
178080,1634,186
178160,1634,187
178240,1634,188
178320,1634,189
178400,1634,190
178480,1634,191
178560,1634,192
178640,1634,193
178720,1634,194
178800,1634,195
178880,1634,196
178960,1634,197
179040,1634,198
179120,1634,199
179200,1634,200
179280,1634,201
179360,1634,202
179440,1634,203
179520,1634,204
179600,1634,205
179680,1634,206
179760,1634,207
179840,1634,208
179920,1634,209
180000,1634,210
180080,1634,211
180160,1634,212
180240,1634,213
180320,1634,214
180400,1634,215
180480,1634,216
180560,1634,217
180640,1634,218
180720,1634,219
180800,1634,220
180880,1634,221
180960,1634,222
181040,1634,223
181120,1634,224
181200,1634,225
181280,1634,226
181360,1634,227
181440,1634,228
181520,1634,229
181600,1634,230
181680,1654,231
181760,1654,232
181840,1654,233
181920,1654,234
182000,1654,235
182080,1654,236
182160,1654,237
182240,1654,238
182320,1654,239
182400,1654,240
182480,1654,241
182560,1654,242
182640,1654,243
182720,1654,244
182800,1654,245
182880,1654,246
182960,1654,247
183040,1654,248
183120,1654,249
183200,1654,250
183280,1654,251
183360,1654,252
183440,1654,253
183520,1654,254
183600,1654,255
183680,1654,254
183760,1653,253
183840,1628,252
183920,1595,251
184000,1559,250
184080,1522,249
184160,1486,248
184240,1450,247
184320,1413,246
184400,1375,245
184480,1339,244
184560,1302,243
184640,1267,242
184720,1231,241
184800,1196,240
184880,1162,239
184960,1128,238
185040,1093,237
185120,1059,236
185200,1025,235
185280,992,234
185360,958,233
185440,925,232
185520,892,231
185600,860,230
185680,827,229
185760,795,228
185840,764,227
185920,732,226
186000,701,225
186080,671,224
186160,640,223
186240,611,222
186320,582,221
186400,554,220
186480,525,219
186560,498,218
186640,474,217
186720,449,216
186800,425,215
186880,400,214
186960,375,213
187040,351,212
187120,327,211
187200,302,210
187280,277,209
187360,253,208
187440,230,207
187520,206,206
187600,183,205
187680,160,204
187760,138,203
187840,114,202
187920,92,201
188000,71,200
188080,49,199
188160,28,198
188240,9,197
188320,-13,196
188400,-33,195
188480,-52,194
188560,-72,193
188640,-91,192
188720,-111,191
188800,-129,190
188880,-147,189
188960,-166,188
189040,-182,187
189120,-199,186
189200,-215,185
189280,-231,184
189360,-246,183
189440,-262,182
189520,-276,181
189600,-292,180
189680,-306,179
189760,-321,178
189840,-335,177
189920,-348,176
190000,-362,175
190080,-372,174
190160,-385,173
190240,-398,172
190320,-408,171
190400,-420,170
190480,-432,169
190560,-432,168
190640,-432,167
190720,-432,166
190800,-432,165
190880,-432,164
190960,-432,163
191040,-432,162
191120,-432,161
191200,-432,160
191280,-432,159
191360,-432,158
191440,-434,157
191520,-442,156
191600,-447,155
191680,-447,154
191760,-447,153
191840,-447,152
191920,-447,151
192000,-447,150
192080,-447,149
192160,-447,148
192240,-447,147
192320,-447,146
192400,-447,145
192480,-447,144
192560,-447,143
192640,-447,142
192720,-447,141
192800,-447,140
192880,-447,139
192960,-447,138
193040,-447,137
193120,-447,136
193200,-447,135
193280,-447,134
193360,-447,133
193440,-447,132
193520,-447,131
193600,-447,130
193680,-447,129
193760,-447,128
193840,-447,127
193920,-447,126
194000,-447,125
194080,-447,124
194160,-447,123
194240,-447,122
194320,-447,121
194400,-447,120
194480,-447,119
194560,-447,118
194640,-447,117
194720,-447,116
194800,-447,115
194880,-447,114
194960,-447,113
195040,-447,112
195120,-447,111
195200,-447,110
195280,-447,109
195360,-447,108
195440,-447,107
195520,-447,106
195600,-447,105
195680,-447,104
195760,-447,103
195840,-447,102
195920,-447,101
196000,-447,100
196080,-447,99
196160,-447,98
196240,-447,97
196320,-447,96
196400,-447,95
196480,-447,94
196560,-447,93
196640,-447,92
196720,-447,91
196800,-447,90
196880,-447,89
196960,-447,88
197040,-447,87
197120,-447,86
197200,-447,85
197280,-447,84
197360,-447,83
197440,-447,82
197520,-447,81
197600,-447,80
197680,-447,79
197760,-447,78
197840,-447,77
197920,-447,76
198000,-447,75
198080,-447,74
198160,-447,73
198240,-447,72
198320,-447,71
198400,-447,70
198480,-447,69
198560,-447,68
198640,-447,67
198720,-447,66
198800,-447,65
198880,-447,64
198960,-447,63
199040,-447,62
199120,-447,61
199200,-447,60
199280,-447,59
199360,-447,58
199440,-447,57
199520,-447,56
199600,-447,55
199680,-447,54
199760,-447,53
199840,-447,52
199920,-447,51
200000,-447,50
200080,-447,49
200160,-447,48
200240,-447,47
200320,-447,46
200400,-447,45
200480,-447,44
200560,-447,43
200640,-447,42
200720,-447,41
200800,-447,40
200880,-447,39
200960,-447,38
201040,-447,37
201120,-447,36
201200,-447,35
201280,-447,34
201360,-447,33
201440,-447,32
201520,-447,31
201600,-447,30
201680,-447,29
201760,-447,28
201840,-447,27
201920,-447,26
202000,-447,25
202080,-447,24
202160,-447,23
202240,-447,22
202320,-447,21
202400,-447,20
202480,-447,19
202560,-447,18
202640,-447,17
202720,-447,16
202800,-447,15
202880,-447,14
202960,-447,13
203040,-447,12
203120,-447,11
203200,-447,10
203280,-447,9
203360,-447,8
203440,-447,7
203520,-447,6
203600,-447,5
203680,-447,4
203760,-447,3
203840,-447,2
203920,-447,1
204000,-447,0
204080,-447,-1
204160,-447,-2
204240,-447,-3
204320,-447,-4
204400,-447,-5
204480,-447,-6
204560,-447,-7
204640,-447,-8
204720,-447,-9
204800,-447,-10
204880,-447,-11
204960,-447,-12
205040,-447,-13
205120,-447,-14
205200,-447,-15
205280,-447,-16
205360,-447,-17
205440,-447,-18
205520,-447,-19
205600,-447,-20
205680,-447,-21
205760,-447,-22
205840,-447,-23
205920,-447,-24
206000,-447,-25
206080,-447,-26
206160,-447,-27
206240,-447,-28
206320,-447,-29
206400,-447,-30
206480,-447,-31
206560,-447,-32
206640,-447,-33
206720,-447,-34
206800,-447,-35
206880,-447,-36
206960,-447,-37
207040,-447,-38
207120,-447,-39
207200,-447,-40
207280,-447,-41
207360,-447,-42
207440,-447,-43
207520,-447,-44
207600,-447,-45
207680,-447,-46
207760,-447,-47
207840,-447,-48
207920,-447,-49
208000,-447,-50
208080,-447,-51
208160,-447,-52
208240,-447,-53
208320,-447,-54
208400,-447,-55
208480,-447,-56
208560,-447,-57
208640,-447,-58
208720,-447,-59
208800,-447,-60
208880,-447,-61
208960,-447,-62
209040,-447,-63
209120,-447,-64
209200,-447,-65
209280,-447,-66
209360,-447,-67
209440,-447,-68
209520,-447,-69
209600,-447,-70
209680,-447,-71
209760,-447,-72
209840,-447,-73
209920,-447,-74
210000,-447,-75
210080,-447,-76
210160,-447,-77
210240,-447,-78
210320,-447,-79
210400,-447,-80
210480,-447,-81
210560,-447,-82
210640,-447,-83
210720,-447,-84
210800,-447,-85
210880,-447,-86
210960,-447,-87
211040,-447,-88
211120,-400,-89
211200,-400,-90
211280,-400,-91
211360,-400,-92
211440,-400,-93
211520,-400,-94
211600,-400,-95
211680,-400,-96
211760,-400,-97
211840,-400,-98
211920,-400,-99
212000,-400,-100
212080,-400,-101
212160,-400,-102
212240,-400,-103
212320,-400,-104
212400,-400,-105
212480,-400,-106
212560,-400,-107
212640,-400,-108
212720,-400,-109
212800,-400,-110
212880,-400,-111
212960,-400,-112
213040,-400,-113
213120,-400,-114
213200,-400,-115
213280,-400,-116
213360,-400,-117
213440,-400,-118
213520,-400,-119
213600,-400,-120
213680,-400,-121
213760,-400,-122
213840,-400,-123
213920,-400,-124
214000,-400,-125
214080,-400,-126
214160,-400,-127
214240,-400,-128
214320,-400,-129
214400,-400,-130
214480,-400,-131
214560,-400,-132
214640,-400,-133
214720,-400,-134
214800,-400,-135
214880,-400,-136
214960,-400,-137
215040,-400,-138
215120,-400,-139
215200,-400,-140
215280,-400,-141
215360,-400,-142
215440,-400,-143
215520,-400,-144
215600,-400,-145
215680,-400,-146
215760,-400,-147
215840,-400,-148
215920,-400,-149
216000,-400,-150
216080,-400,-151
216160,-400,-152
216240,-400,-153
216320,-400,-154
216400,-400,-155
216480,-400,-156
216560,-400,-157
216640,-400,-158
216720,-400,-159
216800,-400,-160
216880,-400,-161
216960,-400,-162
217040,-400,-163
217120,-400,-164
217200,-400,-165
217280,-400,-166
217360,-400,-167
217440,-400,-168
217520,-400,-169
217600,-400,-170
217680,-400,-171
217760,-400,-172
217840,-400,-173
217920,-400,-174
218000,-400,-175
218080,-400,-176
218160,-400,-177
218240,-400,-178
218320,-400,-179
218400,-400,-180
218480,-400,-181
218560,-400,-182
218640,-400,-183
218720,-400,-184
218800,-400,-185
218880,-400,-186
218960,-400,-187
219040,-400,-188
219120,-400,-189
219200,-400,-190
219280,-400,-191
219360,-400,-192
219440,-400,-193
219520,-400,-194
219600,-400,-195
219680,-400,-196
219760,-400,-197
219840,-400,-198
219920,-400,-199
220000,-400,-200
220080,-400,-201
220160,-400,-202
220240,-400,-203
220320,-400,-204
220400,-400,-205
220480,-400,-206
220560,-400,-207
220640,-400,-208
220720,-400,-209
220800,-400,-210
220880,-400,-211
220960,-400,-212
221040,-400,-213
221120,-400,-214
221200,-400,-215
221280,-400,-216
221360,-400,-217
221440,-400,-218
221520,-400,-219
221600,-400,-220
221680,-400,-221
221760,-400,-222
221840,-400,-223
221920,-400,-224
222000,-400,-225
222080,-400,-226
222160,-399,-227
222240,-399,-228
222320,-399,-229
222400,-386,-230
222480,-366,-231
222560,-342,-232
222640,-317,-233
222720,-291,-234
222800,-265,-235
222880,-237,-236
222960,-209,-237
223040,-179,-238
223120,-150,-239
223200,-121,-240
223280,-91,-241
223360,-60,-242
223440,-27,-243
223520,6,-244
223600,41,-245
223680,76,-246
223760,112,-247
223840,149,-248
223920,188,-249
224000,228,-250
224080,268,-251
224160,309,-252
224240,350,-253
224320,393,-254
224400,436,-255
224480,481,-254
224560,526,-253
224640,570,-252
224720,615,-251
224800,659,-250
224880,703,-249
224960,746,-248
225040,788,-247
225120,831,-246
225200,873,-245
225280,914,-244
225360,955,-243
225440,996,-242
225520,1036,-241
225600,1075,-240
225680,1115,-239
225760,1155,-238
225840,1193,-237
225920,1231,-236
226000,1269,-235
226080,1307,-234
226160,1344,-233
226240,1379,-232
226320,1415,-231
226400,1450,-230
226480,1485,-229
226560,1519,-228
226640,1554,-227
226720,1588,-226
226800,1622,-225
226880,1656,-224
226960,1689,-223
227040,1722,-222
227120,1755,-221
227200,1786,-220
227280,1818,-219
227360,1849,-218
227440,1880,-217
227520,1910,-216
227600,1940,-215
227680,1970,-214
227760,1999,-213
227840,2028,-212
227920,2058,-211
228000,2086,-210
228080,2114,-209
228160,2141,-208
228240,2168,-207
228320,2196,-206
228400,2222,-205
228480,2247,-204
228560,2271,-203
228640,2293,-202
228720,2317,-201
228800,2340,-200
228880,2363,-199
228960,2386,-198
229040,2410,-197
229120,2432,-196
229200,2452,-195
229280,2475,-194
229360,2496,-193
229440,2516,-192
229520,2537,-191
229600,2556,-190
229680,2575,-189
229760,2594,-188
229840,2611,-187
229920,2631,-186
230000,2647,-185
230080,2665,-184
230160,2682,-183
230240,2699,-182
230320,2716,-181
230400,2732,-180
230480,2749,-179
230560,2764,-178
230640,2781,-177
230720,2795,-176
230800,2809,-175
230880,2825,-174
230960,2836,-173
231040,2852,-172
231120,2862,-171
231200,2877,-170
231280,2889,-169
231360,2899,-168
231440,2914,-167
231520,2923,-166
231600,2930,-165
231680,2942,-164
231760,2952,-163
231840,2956,-162
231920,2956,-161
232000,2956,-160
232080,2956,-159
232160,2956,-158
232240,2956,-157
232320,2956,-156
232400,2956,-155
232480,2956,-154
232560,2956,-153
232640,2956,-152
232720,2956,-151
232800,2956,-150
232880,2956,-149
232960,2956,-148
233040,2956,-147
233120,2956,-146
233200,2956,-145
233280,2956,-144
233360,2956,-143
233440,2956,-142
233520,2956,-141
233600,2956,-140
233680,2956,-139
233760,2956,-138
233840,2956,-137
233920,2956,-136
234000,2956,-135
234080,2956,-134
234160,2956,-133
234240,2956,-132
234320,2956,-131
234400,2956,-130
234480,2956,-129
234560,2956,-128
234640,2956,-127
234720,2956,-126
234800,2956,-125
234880,2956,-124
234960,2956,-123
235040,2956,-122
235120,2956,-121
235200,2956,-120
235280,2956,-119
235360,2956,-118
235440,2956,-117
235520,2956,-116
235600,2956,-115
235680,2956,-114
235760,2956,-113
235840,2956,-112
235920,2956,-111
236000,2956,-110
236080,2956,-109
236160,2956,-108
236240,2956,-107
236320,2956,-106
236400,2956,-105
236480,2956,-104
236560,2956,-103
236640,2956,-102
236720,2956,-101
236800,2956,-100
236880,2956,-99
236960,2956,-98
237040,2956,-97
237120,2956,-96
237200,2956,-95
237280,2956,-94
237360,2956,-93
237440,2956,-92
237520,2956,-91
237600,2956,-90
237680,2956,-89
237760,2956,-88
237840,2956,-87
237920,2956,-86
238000,2956,-85
238080,2956,-84
238160,2956,-83
238240,2956,-82
238320,2956,-81
238400,2956,-80
238480,2956,-79
238560,2956,-78
238640,2956,-77
238720,2956,-76
238800,2956,-75
238880,2956,-74
238960,2956,-73
239040,2956,-72
239120,2956,-71
239200,2956,-70
239280,2956,-69
239360,2956,-68
239440,2956,-67
239520,2956,-66
239600,2956,-65
239680,2956,-64
239760,2956,-63
239840,2956,-62
239920,2956,-61
240000,2956,-60
