time(ms),enconder(steps),inputSignal(8bits)
14700,-29,245
14760,-29,246
14820,-29,247
14880,-29,248
14940,-29,249
15000,-29,250
15060,-29,251
15120,-35,252
15180,-58,253
15240,-86,254
15300,-115,255
15360,-146,254
15420,-178,253
15480,-210,252
15540,-241,251
15600,-273,250
15660,-303,249
15720,-334,248
15780,-365,247
15840,-395,246
15900,-425,245
15960,-455,244
16020,-485,243
16080,-515,242
16140,-544,241
16200,-573,240
16260,-602,239
16320,-631,238
16380,-659,237
16440,-687,236
16500,-715,235
16560,-742,234
16620,-770,233
16680,-797,232
16740,-823,231
16800,-850,230
16860,-876,229
16920,-903,228
16980,-929,227
17040,-954,226
17100,-980,225
17160,-1005,224
17220,-1030,223
17280,-1055,222
17340,-1081,221
17400,-1105,220
17460,-1128,219
17520,-1152,218
17580,-1176,217
17640,-1199,216
17700,-1221,215
17760,-1244,214
17820,-1267,213
17880,-1288,212
17940,-1310,211
18000,-1332,210
18060,-1352,209
18120,-1374,208
18180,-1395,207
18240,-1415,206
18300,-1436,205
18360,-1456,204
18420,-1476,203
18480,-1496,202
18540,-1515,201
18600,-1535,200
18660,-1554,199
18720,-1572,198
18780,-1590,197
18840,-1607,196
18900,-1625,195
18960,-1642,194
19020,-1659,193
19080,-1676,192
19140,-1693,191
19200,-1709,190
19260,-1726,189
19320,-1742,188
19380,-1758,187
19440,-1774,186
19500,-1789,185
19560,-1805,184
19620,-1819,183
19680,-1834,182
19740,-1849,181
19800,-1862,180
19860,-1876,179
19920,-1890,178
19980,-1903,177
20040,-1915,176
20100,-1927,175
20160,-1940,174
20220,-1952,173
20280,-1963,172
20340,-1975,171
20400,-1986,170
20460,-1996,169
20520,-2007,168
20580,-2017,167
20640,-2027,166
20700,-2037,165
20760,-2046,164
20820,-2054,163
20880,-2063,162
20940,-2067,161
21000,-2067,160
21060,-2067,159
21120,-2067,158
21180,-2067,157
21240,-2067,156
21300,-2067,155
21360,-2067,154
21420,-2067,153
21480,-2067,152
21540,-2067,151
21600,-2067,150
21660,-2067,149
21720,-2067,148
21780,-2067,147
21840,-2067,146
21900,-2067,145
21960,-2067,144
22020,-2067,143
22080,-2067,142
22140,-2067,141
22200,-2067,140
22260,-2067,139
22320,-2067,138
22380,-2067,137
22440,-2067,136
22500,-2067,135
22560,-2067,134
22620,-2067,133
22680,-2067,132
22740,-2067,131
22800,-2067,130
22860,-2067,129
22920,-2067,128
22980,-2067,127
23040,-2067,126
23100,-2067,125
23160,-2067,124
23220,-2067,123
23280,-2067,122
23340,-2067,121
23400,-2067,120
23460,-2067,119
23520,-2067,118
23580,-2067,117
23640,-2067,116
23700,-2067,115
23760,-2067,114
23820,-2067,113
23880,-2067,112
23940,-2067,111
24000,-2067,110
24060,-2067,109
24120,-2067,108
24180,-2067,107
24240,-2067,106
24300,-2067,105
24360,-2067,104
24420,-2067,103
24480,-2067,102
24540,-2067,101
24600,-2067,100
24660,-2067,99
24720,-2067,98
24780,-2067,97
24840,-2067,96
24900,-2067,95
24960,-2067,94
25020,-2067,93
25080,-2067,92
25140,-2067,91
25200,-2067,90
25260,-2067,89
25320,-2067,88
25380,-2067,87
25440,-2067,86
25500,-2067,85
25560,-2067,84
25620,-2067,83
25680,-2067,82
25740,-2067,81
25800,-2067,80
25860,-2067,79
25920,-2067,78
25980,-2067,77
26040,-2067,76
26100,-2067,75
26160,-2067,74
26220,-2067,73
26280,-2067,72
26340,-2067,71
26400,-2067,70
26460,-2067,69
26520,-2067,68
26580,-2067,67
26640,-2067,66
26700,-2067,65
26760,-2067,64
26820,-2067,63
26880,-2067,62
26940,-2067,61
27000,-2067,60
27060,-2067,59
27120,-2067,58
27180,-2067,57
27240,-2067,56
27300,-2067,55
27360,-2067,54
27420,-2067,53
27480,-2067,52
27540,-2067,51
27600,-2067,50
27660,-2067,49
27720,-2067,48
27780,-2067,47
27840,-2067,46
27900,-2067,45
27960,-2067,44
28020,-2067,43
28080,-2067,42
28140,-2067,41
28200,-2067,40
28260,-2067,39
28320,-2067,38
28380,-2067,37
28440,-2067,36
28500,-2067,35
28560,-2067,34
28620,-2067,33
28680,-2067,32
28740,-2067,31
28800,-2067,30
28860,-2067,29
28920,-2067,28
28980,-2067,27
29040,-2067,26
29100,-2067,25
29160,-2067,24
29220,-2067,23
29280,-2067,22
29340,-2067,21
29400,-2067,20
29460,-2067,19
29520,-2067,18
29580,-2067,17
29640,-2087,16
29700,-2087,15
29760,-2087,14
29820,-2087,13
29880,-2087,12
29940,-2087,11
30000,-2087,10
30060,-2087,9
30120,-2087,8
30180,-2087,7
30240,-2087,6
30300,-2087,5
30360,-2087,4
30420,-2087,3
30480,-2087,2
30540,-2087,1
30600,-2087,0
30660,-2087,-1
30720,-2087,-2
30780,-2087,-3
30840,-2087,-4
30900,-2087,-5
30960,-2087,-6
31020,-2087,-7
31080,-2087,-8
31140,-2087,-9
31200,-2087,-10
31260,-2087,-11
31320,-2087,-12
31380,-2087,-13
31440,-2087,-14
31500,-2087,-15
31560,-2087,-16
31620,-2087,-17
31680,-2087,-18
31740,-2087,-19
31800,-2087,-20
31860,-2087,-21
31920,-2087,-22
31980,-2087,-23
32040,-2087,-24
32100,-2087,-25
32160,-2087,-26
32220,-2087,-27
32280,-2087,-28
32340,-2087,-29
32400,-2087,-30
32460,-2087,-31
32520,-2087,-32
32580,-2087,-33
32640,-2087,-34
32700,-2087,-35
32760,-2087,-36
32820,-2087,-37
32880,-2087,-38
32940,-2087,-39
33000,-2087,-40
33060,-2087,-41
33120,-2087,-42
33180,-2087,-43
33240,-2087,-44
33300,-2087,-45
33360,-2087,-46
33420,-2087,-47
33480,-2087,-48
33540,-2087,-49
33600,-2087,-50
33660,-2087,-51
33720,-2087,-52
33780,-2087,-53
33840,-2087,-54
33900,-2087,-55
33960,-2087,-56
34020,-2087,-57
34080,-2087,-58
34140,-2087,-59
34200,-2087,-60
34260,-2087,-61
34320,-2087,-62
34380,-2087,-63
34440,-2087,-64
34500,-2087,-65
34560,-2087,-66
34620,-2087,-67
34680,-2087,-68
34740,-2087,-69
34800,-2087,-70
34860,-2087,-71
34920,-2087,-72
34980,-2087,-73
35040,-2087,-74
35100,-2087,-75
35160,-2087,-76
35220,-2087,-77
35280,-2087,-78
35340,-2087,-79
35400,-2087,-80
35460,-2087,-81
35520,-2087,-82
35580,-2087,-83
35640,-2087,-84
35700,-2087,-85
35760,-2087,-86
35820,-2087,-87
35880,-2087,-88
35940,-2087,-89
36000,-2087,-90
36060,-2087,-91
36120,-2087,-92
36180,-2087,-93
36240,-2087,-94
36300,-2087,-95
36360,-2087,-96
36420,-2087,-97
36480,-2087,-98
36540,-2087,-99
36600,-2087,-100
36660,-2087,-101
36720,-2087,-102
36780,-2047,-103
36840,-1995,-104
36900,-1995,-105
36960,-1995,-106
37020,-1995,-107
37080,-1995,-108
37140,-1995,-109
37200,-1995,-110
37260,-1995,-111
37320,-1995,-112
37380,-1995,-113
37440,-1995,-114
37500,-1995,-115
37560,-1995,-116
37620,-1995,-117
37680,-1995,-118
37740,-1995,-119
37800,-1995,-120
37860,-1995,-121
37920,-1995,-122
37980,-1995,-123
38040,-1995,-124
38100,-1995,-125
38160,-1995,-126
38220,-1995,-127
38280,-1995,-128
38340,-1995,-129
38400,-1995,-130
38460,-1995,-131
38520,-1995,-132
38580,-1995,-133
38640,-1995,-134
38700,-1995,-135
38760,-1995,-136
38820,-1995,-137
38880,-1995,-138
38940,-1995,-139
39000,-1995,-140
39060,-1995,-141
39120,-1995,-142
39180,-1995,-143
39240,-1995,-144
39300,-1995,-145
39360,-1995,-146
39420,-1995,-147
39480,-1995,-148
39540,-1995,-149
39600,-1995,-150
39660,-1995,-151
39720,-1995,-152
39780,-1995,-153
39840,-1995,-154
39900,-1995,-155
39960,-1995,-156
40020,-1995,-157
40080,-1995,-158
40140,-1995,-159
40200,-1995,-160
40260,-1995,-161
40320,-1995,-162
40380,-1995,-163
40440,-1995,-164
40500,-1995,-165
40560,-1995,-166
40620,-1995,-167
40680,-1995,-168
40740,-1995,-169
40800,-1995,-170
40860,-1995,-171
40920,-1995,-172
40980,-1995,-173
41040,-1995,-174
41100,-1995,-175
41160,-1995,-176
41220,-1995,-177
41280,-1995,-178
41340,-1995,-179
41400,-1995,-180
41460,-1995,-181
41520,-1995,-182
41580,-1995,-183
41640,-1995,-184
41700,-1995,-185
41760,-1995,-186
41820,-1995,-187
41880,-1995,-188
41940,-1995,-189
42000,-1995,-190
42060,-1995,-191
42120,-1995,-192
42180,-1995,-193
42240,-1995,-194
42300,-1995,-195
42360,-1995,-196
42420,-1995,-197
42480,-1995,-198
42540,-1995,-199
42600,-1995,-200
42660,-1995,-201
42720,-1995,-202
42780,-1995,-203
42840,-1995,-204
42900,-1995,-205
42960,-1995,-206
43020,-1995,-207
43080,-1995,-208
43140,-1995,-209
43200,-1995,-210
43260,-1995,-211
43320,-1995,-212
43380,-1995,-213
43440,-1995,-214
43500,-1995,-215
43560,-1995,-216
43620,-1994,-217
43680,-1989,-218
43740,-1971,-219
43800,-1956,-220
43860,-1937,-221
43920,-1919,-222
43980,-1899,-223
44040,-1877,-224
44100,-1856,-225
44160,-1832,-226
44220,-1807,-227
44280,-1782,-228
44340,-1757,-229
44400,-1731,-230
44460,-1704,-231
44520,-1677,-232
44580,-1649,-233
44640,-1621,-234
44700,-1592,-235
44760,-1562,-236
44820,-1532,-237
44880,-1501,-238
44940,-1470,-239
45000,-1438,-240
45060,-1406,-241
45120,-1373,-242
45180,-1340,-243
45240,-1306,-244
45300,-1271,-245
45360,-1237,-246
45420,-1201,-247
45480,-1165,-248
45540,-1129,-249
45600,-1092,-250
45660,-1056,-251
45720,-1018,-252
45780,-979,-253
45840,-941,-254
45900,-901,-255
45960,-862,-254
46020,-821,-253
46080,-781,-252
46140,-742,-251
46200,-702,-250
46260,-663,-249
46320,-624,-248
46380,-586,-247
46440,-548,-246
46500,-511,-245
46560,-474,-244
46620,-437,-243
46680,-402,-242
46740,-367,-241
46800,-331,-240
46860,-297,-239
46920,-263,-238
46980,-230,-237
47040,-197,-236
47100,-163,-235
47160,-131,-234
47220,-98,-233
47280,-65,-232
47340,-33,-231
47400,-1,-230
47460,31,-229
47520,62,-228
47580,92,-227
47640,123,-226
47700,153,-225
47760,182,-224
47820,211,-223
47880,240,-222
47940,269,-221
48000,296,-220
48060,324,-219
48120,351,-218
48180,378,-217
48240,404,-216
48300,431,-215
48360,457,-214
48420,482,-213
48480,507,-212
48540,533,-211
48600,558,-210
48660,583,-209
48720,608,-208
48780,633,-207
48840,658,-206
48900,682,-205
48960,706,-204
49020,729,-203
49080,752,-202
49140,776,-201
49200,797,-200
49260,820,-199
49320,843,-198
49380,864,-197
49440,886,-196
49500,908,-195
49560,928,-194
49620,948,-193
49680,969,-192
49740,988,-191
49800,1009,-190
49860,1028,-189
49920,1046,-188
49980,1065,-187
50040,1083,-186
50100,1102,-185
50160,1119,-184
50220,1136,-183
50280,1152,-182
50340,1168,-181
50400,1183,-180
50460,1198,-179
50520,1211,-178
50580,1227,-177
50640,1240,-176
50700,1256,-175
50760,1269,-174
50820,1283,-173
50880,1296,-172
50940,1309,-171
51000,1323,-170
51060,1332,-169
51120,1345,-168
51180,1357,-167
51240,1366,-166
51300,1378,-165
51360,1389,-164
51420,1397,-163
51480,1409,-162
51540,1420,-161
51600,1426,-160
51660,1436,-159
51720,1448,-158
51780,1454,-157
51840,1456,-156
51900,1457,-155
51960,1457,-154
52020,1457,-153
52080,1463,-152
52140,1472,-151
52200,1479,-150
52260,1483,-149
52320,1483,-148
52380,1483,-147
52440,1483,-146
52500,1483,-145
52560,1483,-144
52620,1483,-143
52680,1483,-142
52740,1483,-141
52800,1483,-140
52860,1483,-139
52920,1483,-138
52980,1483,-137
53040,1483,-136
53100,1483,-135
53160,1483,-134
53220,1483,-133
53280,1483,-132
53340,1483,-131
53400,1483,-130
53460,1483,-129
53520,1483,-128
53580,1483,-127
53640,1483,-126
53700,1483,-125
53760,1483,-124
53820,1483,-123
53880,1483,-122
53940,1483,-121
54000,1483,-120
54060,1483,-119
54120,1483,-118
54180,1483,-117
54240,1483,-116
54300,1483,-115
54360,1483,-114
54420,1483,-113
54480,1483,-112
54540,1483,-111
54600,1483,-110
54660,1483,-109
54720,1483,-108
54780,1483,-107
54840,1483,-106
54900,1483,-105
54960,1483,-104
55020,1483,-103
55080,1483,-102
55140,1483,-101
55200,1483,-100
55260,1483,-99
55320,1483,-98
55380,1483,-97
55440,1483,-96
55500,1483,-95
55560,1483,-94
55620,1483,-93
55680,1483,-92
55740,1483,-91
55800,1483,-90
55860,1483,-89
55920,1483,-88
55980,1483,-87
56040,1483,-86
56100,1483,-85
56160,1483,-84
56220,1483,-83
56280,1483,-82
56340,1483,-81
56400,1483,-80
56460,1483,-79
56520,1483,-78
56580,1483,-77
56640,1483,-76
56700,1483,-75
56760,1483,-74
56820,1483,-73
56880,1483,-72
56940,1483,-71
57000,1483,-70
57060,1483,-69
57120,1483,-68
57180,1483,-67
57240,1483,-66
57300,1483,-65
57360,1483,-64
57420,1483,-63
57480,1483,-62
57540,1483,-61
57600,1483,-60
57660,1483,-59
57720,1483,-58
57780,1483,-57
57840,1483,-56
57900,1483,-55
57960,1483,-54
58020,1483,-53
58080,1483,-52
58140,1483,-51
58200,1483,-50
58260,1483,-49
58320,1483,-48
58380,1483,-47
58440,1483,-46
58500,1483,-45
58560,1483,-44
58620,1483,-43
58680,1483,-42
58740,1483,-41
58800,1483,-40
58860,1483,-39
58920,1483,-38
58980,1483,-37
59040,1483,-36
59100,1483,-35
59160,1483,-34
59220,1483,-33
59280,1483,-32
59340,1483,-31
59400,1483,-30
59460,1483,-29
59520,1483,-28
59580,1483,-27
59640,1483,-26
59700,1483,-25
59760,1483,-24
59820,1483,-23
59880,1483,-22
59940,1483,-21
60000,1483,-20
60060,1483,-19
60120,1483,-18
60180,1483,-17
60240,1483,-16
60300,1483,-15
60360,1483,-14
60420,1483,-13
60480,1483,-12
60540,1483,-11
60600,1483,-10
60660,1483,-9
60720,1483,-8
60780,1483,-7
60840,1483,-6
60900,1483,-5
60960,1483,-4
61020,1483,-3
61080,1483,-2
61140,1483,-1
61200,1483,0
61260,1483,1
61320,1483,2
61380,1483,3
61440,1483,4
61500,1483,5
61560,1483,6
61620,1483,7
61680,1483,8
61740,1483,9
61800,1483,10
61860,1483,11
61920,1483,12
61980,1483,13
62040,1483,14
62100,1483,15
62160,1483,16
62220,1483,17
62280,1483,18
62340,1483,19
62400,1483,20
62460,1483,21
62520,1483,22
62580,1483,23
62640,1483,24
62700,1483,25
62760,1483,26
62820,1483,27
62880,1483,28
62940,1483,29
63000,1483,30
63060,1483,31
63120,1483,32
63180,1483,33
63240,1483,34
63300,1483,35
63360,1483,36
63420,1483,37
63480,1483,38
63540,1483,39
63600,1483,40
63660,1483,41
63720,1483,42
63780,1483,43
63840,1483,44
63900,1483,45
63960,1483,46
64020,1483,47
64080,1483,48
64140,1483,49
64200,1483,50
64260,1483,51
64320,1483,52
64380,1483,53
64440,1483,54
64500,1483,55
64560,1483,56
64620,1483,57
64680,1483,58
64740,1483,59
64800,1483,60
64860,1483,61
64920,1483,62
64980,1483,63
65040,1483,64
65100,1483,65
65160,1483,66
65220,1483,67
65280,1483,68
65340,1483,69
65400,1483,70
65460,1483,71
65520,1483,72
65580,1483,73
65640,1483,74
65700,1483,75
65760,1483,76
65820,1483,77
65880,1483,78
65940,1483,79
66000,1483,80
66060,1483,81
66120,1483,82
66180,1483,83
66240,1483,84
66300,1483,85
66360,1483,86
66420,1483,87
66480,1483,88
66540,1483,89
66600,1483,90
66660,1483,91
66720,1483,92
66780,1483,93
66840,1483,94
66900,1483,95
66960,1483,96
67020,1483,97
67080,1483,98
67140,1483,99
67200,1483,100
67260,1483,101
67320,1483,102
67380,1483,103
67440,1483,104
67500,1483,105
67560,1483,106
67620,1483,107
67680,1483,108
67740,1483,109
67800,1483,110
67860,1483,111
67920,1438,112
67980,1434,113
68040,1434,114
68100,1434,115
68160,1434,116
68220,1434,117
68280,1434,118
68340,1434,119
68400,1434,120
68460,1434,121
68520,1434,122
68580,1434,123
68640,1434,124
68700,1434,125
68760,1434,126
68820,1434,127
68880,1434,128
68940,1434,129
69000,1434,130
69060,1434,131
69120,1434,132
69180,1434,133
69240,1434,134
69300,1434,135
69360,1434,136
69420,1434,137
69480,1434,138
69540,1434,139
69600,1434,140
69660,1434,141
69720,1434,142
69780,1434,143
69840,1434,144
69900,1434,145
69960,1434,146
70020,1434,147
70080,1434,148
70140,1434,149
70200,1434,150
70260,1434,151
70320,1434,152
70380,1434,153
70440,1434,154
70500,1434,155
70560,1434,156
70620,1434,157
70680,1434,158
70740,1434,159
70800,1434,160
70860,1434,161
70920,1434,162
70980,1434,163
71040,1434,164
71100,1434,165
71160,1434,166
71220,1434,167
71280,1434,168
71340,1434,169
71400,1434,170
71460,1434,171
71520,1434,172
71580,1434,173
71640,1434,174
71700,1434,175
71760,1434,176
71820,1434,177
71880,1434,178
71940,1434,179
72000,1434,180
72060,1434,181
72120,1434,182
72180,1434,183
72240,1434,184
72300,1434,185
72360,1434,186
72420,1434,187
72480,1434,188
72540,1434,189
72600,1434,190
72660,1434,191
72720,1434,192
72780,1434,193
72840,1434,194
72900,1434,195
72960,1434,196
73020,1434,197
73080,1434,198
73140,1434,199
73200,1434,200
73260,1434,201
73320,1434,202
73380,1434,203
73440,1434,204
73500,1434,205
73560,1434,206
73620,1434,207
73680,1434,208
73740,1434,209
73800,1434,210
73860,1434,211
73920,1434,212
73980,1434,213
74040,1434,214
74100,1434,215
74160,1434,216
74220,1434,217
74280,1434,218
74340,1434,219
74400,1434,220
74460,1434,221
74520,1434,222
74580,1434,223
74640,1434,224
74700,1434,225
74760,1434,226
74820,1434,227
74880,1434,228
74940,1434,229
75000,1434,230
75060,1434,231
75120,1434,232
75180,1434,233
75240,1434,234
75300,1434,235
75360,1482,236
75420,1482,237
75480,1482,238
75540,1482,239
75600,1482,240
75660,1482,241
75720,1482,242
75780,1482,243
75840,1482,244
75900,1482,245
75960,1482,246
76020,1482,247
76080,1482,248
76140,1482,249
76200,1482,250
76260,1482,251
76320,1482,252
76380,1482,253
76440,1481,254
76500,1462,255
76560,1436,254
76620,1406,253
76680,1376,252
76740,1345,251
76800,1314,250
76860,1282,249
76920,1251,248
76980,1220,247
77040,1189,246
77100,1159,245
77160,1128,244
77220,1098,243
77280,1069,242
77340,1040,241
77400,1012,240
77460,983,239
77520,955,238
77580,927,237
77640,899,236
77700,872,235
77760,845,234
77820,819,233
77880,793,232
77940,767,231
78000,741,230
78060,715,229
78120,690,228
78180,665,227
78240,640,226
78300,615,225
78360,590,224
78420,566,223
78480,543,222
78540,519,221
78600,496,220
78660,472,219
78720,449,218
78780,426,217
78840,403,216
78900,380,215
78960,357,214
79020,335,213
79080,312,212
79140,291,211
79200,269,210
79260,248,209
79320,228,208
79380,207,207
79440,187,206
79500,167,205
79560,148,204
79620,129,203
79680,109,202
79740,90,201
79800,70,200
79860,51,199
79920,32,198
79980,13,197
80040,-5,196
80100,-24,195
80160,-42,194
80220,-60,193
80280,-77,192
80340,-94,191
80400,-111,190
80460,-127,189
80520,-144,188
80580,-160,187
80640,-176,186
80700,-192,185
80760,-208,184
80820,-223,183
80880,-238,182
80940,-254,181
81000,-269,180
81060,-284,179
81120,-299,178
81180,-313,177
81240,-327,176
81300,-341,175
81360,-354,174
81420,-368,173
81480,-381,172
81540,-393,171
81600,-406,170
81660,-417,169
81720,-429,168
81780,-442,167
81840,-452,166
81900,-464,165
81960,-475,164
82020,-484,163
82080,-496,162
82140,-506,161
82200,-514,160
82260,-524,159
82320,-531,158
82380,-539,157
82440,-540,156
82500,-540,155
82560,-541,154
82620,-545,153
82680,-553,152
82740,-556,151
82800,-556,150
82860,-556,149
82920,-556,148
82980,-556,147
83040,-556,146
83100,-556,145
83160,-556,144
83220,-556,143
83280,-556,142
83340,-556,141
83400,-556,140
83460,-556,139
83520,-556,138
83580,-556,137
83640,-556,136
83700,-556,135
83760,-556,134
83820,-556,133
83880,-556,132
83940,-556,131
84000,-556,130
84060,-556,129
84120,-556,128
84180,-556,127
84240,-556,126
84300,-556,125
84360,-556,124
84420,-556,123
84480,-556,122
84540,-556,121
84600,-556,120
84660,-556,119
84720,-556,118
84780,-556,117
84840,-556,116
84900,-556,115
84960,-556,114
85020,-556,113
85080,-556,112
85140,-556,111
85200,-556,110
85260,-556,109
85320,-556,108
85380,-556,107
85440,-556,106
85500,-556,105
85560,-556,104
85620,-556,103
85680,-556,102
85740,-556,101
85800,-556,100
85860,-556,99
85920,-556,98
85980,-556,97
86040,-556,96
86100,-556,95
86160,-556,94
86220,-556,93
86280,-556,92
86340,-556,91
86400,-556,90
86460,-556,89
86520,-556,88
86580,-556,87
86640,-556,86
86700,-556,85
86760,-556,84
86820,-556,83
86880,-556,82
86940,-556,81
87000,-556,80
87060,-556,79
87120,-556,78
87180,-556,77
87240,-556,76
87300,-556,75
87360,-556,74
87420,-556,73
87480,-556,72
87540,-556,71
87600,-556,70
87660,-556,69
87720,-556,68
87780,-556,67
87840,-556,66
87900,-556,65
87960,-556,64
88020,-556,63
88080,-556,62
88140,-556,61
88200,-556,60
88260,-556,59
88320,-556,58
88380,-556,57
88440,-556,56
88500,-556,55
88560,-556,54
88620,-556,53
88680,-556,52
88740,-556,51
88800,-556,50
88860,-556,49
88920,-556,48
88980,-556,47
89040,-556,46
89100,-556,45
89160,-556,44
89220,-556,43
89280,-556,42
89340,-556,41
89400,-556,40
89460,-556,39
89520,-556,38
89580,-556,37
89640,-556,36
89700,-556,35
89760,-556,34
89820,-556,33
89880,-556,32
89940,-556,31
90000,-556,30
90060,-556,29
90120,-556,28
90180,-556,27
90240,-556,26
90300,-556,25
90360,-556,24
90420,-556,23
90480,-556,22
90540,-556,21
90600,-556,20
90660,-556,19
90720,-556,18
90780,-556,17
90840,-556,16
90900,-556,15
90960,-556,14
91020,-556,13
91080,-556,12
91140,-556,11
91200,-556,10
91260,-556,9
91320,-556,8
91380,-556,7
91440,-556,6
91500,-556,5
91560,-556,4
91620,-556,3
91680,-556,2
91740,-556,1
91800,-556,0
91860,-556,-1
91920,-556,-2
91980,-556,-3
92040,-556,-4
92100,-556,-5
92160,-556,-6
92220,-556,-7
92280,-556,-8
92340,-556,-9
92400,-556,-10
92460,-556,-11
92520,-556,-12
92580,-556,-13
92640,-556,-14
92700,-556,-15
92760,-556,-16
92820,-556,-17
92880,-556,-18
92940,-556,-19
93000,-556,-20
93060,-556,-21
93120,-556,-22
93180,-556,-23
93240,-556,-24
93300,-556,-25
93360,-556,-26
93420,-556,-27
93480,-556,-28
93540,-556,-29
93600,-556,-30
93660,-556,-31
93720,-556,-32
93780,-556,-33
93840,-556,-34
93900,-556,-35
93960,-556,-36
94020,-556,-37
94080,-556,-38
94140,-556,-39
94200,-556,-40
94260,-556,-41
94320,-556,-42
94380,-556,-43
94440,-556,-44
94500,-556,-45
94560,-556,-46
94620,-556,-47
94680,-556,-48
94740,-556,-49
94800,-556,-50
94860,-556,-51
94920,-556,-52
94980,-556,-53
95040,-556,-54
95100,-556,-55
95160,-556,-56
95220,-556,-57
95280,-556,-58
95340,-556,-59
95400,-556,-60
95460,-556,-61
95520,-556,-62
95580,-556,-63
95640,-556,-64
95700,-556,-65
95760,-556,-66
95820,-556,-67
95880,-556,-68
95940,-556,-69
96000,-556,-70
96060,-556,-71
96120,-556,-72
96180,-556,-73
96240,-556,-74
96300,-556,-75
96360,-556,-76
96420,-556,-77
96480,-556,-78
96540,-556,-79
96600,-556,-80
96660,-556,-81
96720,-556,-82
96780,-556,-83
96840,-556,-84
96900,-556,-85
96960,-556,-86
97020,-556,-87
97080,-556,-88
97140,-556,-89
97200,-556,-90
97260,-556,-91
97320,-556,-92
97380,-556,-93
97440,-556,-94
97500,-556,-95
97560,-504,-96
97620,-455,-97
97680,-455,-98
97740,-455,-99
97800,-455,-100
97860,-455,-101
97920,-455,-102
97980,-455,-103
98040,-455,-104
