time(ms),enconder(steps),inputSignal(8bits)
267900,-6176,-129
268000,-6176,-130
268100,-6176,-131
268200,-6176,-132
268300,-6176,-133
268400,-6176,-134
268500,-6176,-135
268600,-6176,-136
268700,-6176,-137
268800,-6176,-138
268900,-6176,-139
269000,-6176,-140
269100,-6176,-141
269200,-6176,-142
269300,-6176,-143
269400,-6176,-144
269500,-6176,-145
269600,-6176,-146
269700,-6176,-147
269800,-6176,-148
269900,-6176,-149
270000,-6176,-150
270100,-6176,-151
270200,-6176,-152
270300,-6176,-153
270400,-6176,-154
270500,-6176,-155
270600,-6176,-156
270700,-6176,-157
270800,-6176,-158
270900,-6176,-159
271000,-6176,-160
271100,-6176,-161
271200,-6176,-162
271300,-6176,-163
271400,-6176,-164
271500,-6176,-165
271600,-6176,-166
271700,-6176,-167
271800,-6176,-168
271900,-6176,-169
272000,-6176,-170
272100,-6176,-171
272200,-6176,-172
272300,-6176,-173
272400,-6176,-174
272500,-6176,-175
272600,-6176,-176
272700,-6176,-177
272800,-6176,-178
272900,-6176,-179
273000,-6176,-180
273100,-6176,-181
273200,-6176,-182
273300,-6176,-183
273400,-6176,-184
273500,-6176,-185
273600,-6176,-186
273700,-6176,-187
273800,-6176,-188
273900,-6206,-189
274000,-6206,-190
274100,-6206,-191
274200,-6206,-192
274300,-6206,-193
274400,-6206,-194
274500,-6206,-195
274600,-6206,-196
274700,-6206,-197
274800,-6206,-198
274900,-6206,-199
275000,-6206,-200
275100,-6206,-201
275200,-6206,-202
275300,-6206,-203
275400,-6206,-204
275500,-6206,-205
275600,-6206,-206
275700,-6206,-207
275800,-6206,-208
275900,-6206,-209
276000,-6206,-210
276100,-6206,-211
276200,-6206,-212
276300,-6206,-213
276400,-6206,-214
276500,-6206,-215
276600,-6206,-216
276700,-6206,-217
276800,-6206,-218
276900,-6206,-219
277000,-6206,-220
277100,-6206,-221
277200,-6206,-222
277300,-6206,-223
277400,-6206,-224
277500,-6206,-225
277600,-6206,-226
277700,-6206,-227
277800,-6206,-228
277900,-6206,-229
278000,-6206,-230
278100,-6206,-231
278200,-6206,-232
278300,-6206,-233
278400,-6206,-234
278500,-6206,-235
278600,-6206,-236
278700,-6206,-237
278800,-6206,-238
278900,-6206,-239
279000,-6206,-240
279100,-6206,-241
279200,-6200,-242
279300,-6176,-243
279400,-6144,-244
279500,-6108,-245
279600,-6067,-246
279700,-6023,-247
279800,-5975,-248
279900,-5927,-249
280000,-5876,-250
280100,-5824,-251
280200,-5771,-252
280300,-5716,-253
280400,-5660,-254
280500,-5603,-255
280600,-5545,-254
280700,-5486,-253
280800,-5429,-252
280900,-5371,-251
281000,-5312,-250
281100,-5253,-249
281200,-5194,-248
281300,-5136,-247
281400,-5078,-246
281500,-5024,-245
281600,-4971,-244
281700,-4918,-243
281800,-4866,-242
281900,-4814,-241
282000,-4761,-240
282100,-4709,-239
282200,-4657,-238
282300,-4605,-237
282400,-4555,-236
282500,-4506,-235
282600,-4458,-234
282700,-4409,-233
282800,-4363,-232
282900,-4316,-231
283000,-4270,-230
283100,-4226,-229
283200,-4181,-228
283300,-4137,-227
283400,-4093,-226
283500,-4047,-225
283600,-4002,-224
283700,-3957,-223
283800,-3914,-222
283900,-3871,-221
284000,-3829,-220
284100,-3786,-219
284200,-3743,-218
284300,-3701,-217
284400,-3658,-216
284500,-3616,-215
284600,-3575,-214
284700,-3537,-213
284800,-3499,-212
284900,-3459,-211
285000,-3421,-210
285100,-3385,-209
285200,-3350,-208
285300,-3315,-207
285400,-3281,-206
285500,-3246,-205
285600,-3213,-204
285700,-3181,-203
285800,-3147,-202
285900,-3113,-201
286000,-3079,-200
286100,-3046,-199
286200,-3012,-198
286300,-2978,-197
286400,-2946,-196
286500,-2915,-195
286600,-2885,-194
286700,-2856,-193
286800,-2826,-192
286900,-2797,-191
287000,-2768,-190
287100,-2740,-189
287200,-2712,-188
287300,-2685,-187
287400,-2659,-186
287500,-2633,-185
287600,-2605,-184
287700,-2579,-183
287800,-2553,-182
287900,-2529,-181
288000,-2504,-180
288100,-2479,-179
288200,-2454,-178
288300,-2432,-177
288400,-2410,-176
288500,-2388,-175
288600,-2367,-174
288700,-2347,-173
288800,-2324,-172
288900,-2303,-171
289000,-2285,-170
289100,-2270,-169
289200,-2257,-168
289300,-2249,-167
289400,-2235,-166
289500,-2226,-165
289600,-2221,-164
289700,-2221,-163
289800,-2221,-162
289900,-2221,-161
290000,-2221,-160
290100,-2221,-159
290200,-2221,-158
290300,-2221,-157
290400,-2221,-156
290500,-2221,-155
290600,-2221,-154
290700,-2221,-153
290800,-2221,-152
290900,-2221,-151
291000,-2221,-150
291100,-2221,-149
291200,-2221,-148
291300,-2221,-147
291400,-2221,-146
291500,-2221,-145
291600,-2221,-144
291700,-2221,-143
291800,-2221,-142
291900,-2221,-141
292000,-2221,-140
292100,-2221,-139
292200,-2221,-138
292300,-2221,-137
292400,-2221,-136
292500,-2221,-135
292600,-2221,-134
292700,-2221,-133
292800,-2221,-132
292900,-2221,-131
293000,-2221,-130
293100,-2221,-129
293200,-2221,-128
293300,-2221,-127
293400,-2221,-126
293500,-2221,-125
293600,-2221,-124
293700,-2221,-123
293800,-2221,-122
293900,-2221,-121
294000,-2221,-120
294100,-2221,-119
294200,-2221,-118
294300,-2221,-117
294400,-2221,-116
294500,-2221,-115
294600,-2221,-114
294700,-2221,-113
294800,-2221,-112
294900,-2221,-111
295000,-2221,-110
295100,-2221,-109
295200,-2221,-108
295300,-2221,-107
295400,-2221,-106
295500,-2221,-105
295600,-2221,-104
295700,-2221,-103
295800,-2221,-102
295900,-2221,-101
296000,-2221,-100
296100,-2221,-99
296200,-2221,-98
296300,-2221,-97
296400,-2221,-96
296500,-2221,-95
296600,-2221,-94
296700,-2221,-93
296800,-2221,-92
296900,-2221,-91
297000,-2221,-90
297100,-2221,-89
297200,-2221,-88
297300,-2221,-87
297400,-2221,-86
297500,-2221,-85
297600,-2221,-84
297700,-2221,-83
297800,-2221,-82
297900,-2221,-81
298000,-2221,-80
298100,-2221,-79
298200,-2221,-78
298300,-2221,-77
298400,-2221,-76
298500,-2221,-75
298600,-2221,-74
298700,-2221,-73
298800,-2221,-72
298900,-2221,-71
299000,-2221,-70
299100,-2221,-69
299200,-2221,-68
299300,-2221,-67
299400,-2221,-66
299500,-2221,-65
299600,-2221,-64
299700,-2221,-63
299800,-2221,-62
299900,-2221,-61
300000,-2221,-60
